""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000235092.5	2060	ENSG00000235092.5	ENSG00000235092	antisense	ID2-AS1	100506299	InGen	0.449794492342441	7	ENST00000412712.1|ENST00000455965.5|ENST00000453900.1|ENST00000433340.1|ENST00000433592.1|ENST00000421298.1|ENST00000418957.1	0.703881943678292	0.923289574228038	9.84983021258646	3.01779121087054e-19	6.10938113407963e-16	32.8913801334356	0.0866805041535049
ENSG00000147403.16	4825	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	9.04976351632357	18	ENST00000492572.5|ENST00000369817.6|ENST00000479366.1|ENST00000424325.6|ENST00000618723.4|ENST00000436473.5|ENST00000344746.8|ENST00000489200.5|ENST00000491035.5|ENST00000458500.5|ENST00000485196.5|ENST00000482732.1|ENST00000467168.5|ENST00000406022.6|ENST00000451365.1|ENST00000449494.5|ENST00000427682.5|ENST00000428169.1	0.335862072860375	6.06765959778666	9.82520646494477	3.57995954345551e-19	6.64350992276756e-16	32.7843630885165	0.219819694683392
ENSG00000068654.15	13519	ENSG00000068654.15	ENSG00000068654	protein_coding	POLR1A	25885	InGen	1.54873295617986	10	ENST00000263857.10|ENST00000409681.1|ENST00000471427.1|ENST00000496892.5|ENST00000492034.1|ENST00000462078.1|ENST00000483538.1|ENST00000486964.5|ENST00000424089.5|ENST00000409024.3	0.265846500549765	5.36648017418251	9.6991038795169	8.56449248768316e-19	1.46709756314013e-15	31.9358644182167	0.061809584038023
ENSG00000196312.12	3488	ENSG00000196312.12	ENSG00000196312	protein_coding	MFSD14C		InGen	1.56299138120136	8	ENST00000637409.1|ENST00000506067.1|ENST00000637076.1|ENST00000637099.1|ENST00000637864.1|ENST00000602917.5|ENST00000375223.4|ENST00000637811.1	0.323917670526235	3.40539219884103	9.59777727310628	1.72074679256868e-18	2.73709359455085e-15	31.3606155247369	0.0535608377048087
ENSG00000215374.5	3339	ENSG00000215374.5	ENSG00000215374	lincRNA	FAM66B	100128890	InGen	0.624518995477088	2	ENST00000529456.1|ENST00000606573.1	0.984170442946969	1.98386302779722	9.43046868827311	5.41081812137572e-18	8.03290058299439e-15	30.2579267985288	0.056477921699921
ENSG00000206149.10	8310	ENSG00000206149.10	ENSG00000206149	transcribed_unprocessed_pseudogene	HERC2P9	440248	InGen	1.12421953426971	8	ENST00000507787.1|ENST00000529624.5|ENST00000529537.1|ENST00000524476.5|ENST00000529353.1|ENST00000530420.5|ENST00000528584.5|ENST00000569226.1	0.72472656338138	4.1371062906209	9.42047650880324	5.79248982894772e-18	8.0620597500523e-15	30.1126107601724	0.0299352701087625
ENSG00000241945.7	6922	ENSG00000241945.7	ENSG00000241945	protein_coding	PWP2	5822	InGen	0.263767152669083	6	ENST00000291576.11|ENST00000456705.1|ENST00000486126.1|ENST00000471490.1|ENST00000494310.5|ENST00000476948.1	-2.20186888368685	1.21444369597987	-9.32867203375089	1.08201306293854e-17	1.41737346462226e-14	29.4797141026459	0.069264285513999
ENSG00000188611.14	6985	ENSG00000188611.14	ENSG00000188611	protein_coding	ASAH2	56624	InGen	0.0843220204928445	6	ENST00000395526.8|ENST00000489640.5|ENST00000443575.5|ENST00000447815.5|ENST00000329428.10|ENST00000474434.2	1.65605555630903	-0.151852405961646	9.24325632540934	1.93069508962358e-17	2.38859160837931e-14	28.5709098691817	0.108936050422973
ENSG00000171503.11	4493	ENSG00000171503.11	ENSG00000171503	protein_coding	ETFDH	2110	InGen	2.0668386825484	8	ENST00000512251.5|ENST00000511912.5|ENST00000507475.5|ENST00000510353.5|ENST00000436096.2|ENST00000307738.5|ENST00000506422.1|ENST00000514148.1	0.264895733905762	4.26154449076508	9.10254267001896	4.98701292751886e-17	5.84504162541672e-14	27.9837734221303	0.103930952927954
ENSG00000226752.8	1766	ENSG00000226752.8	ENSG00000226752	processed_transcript	PSMD5-AS1		InGen	2.11730396509064	3	ENST00000589026.5|ENST00000458394.1|ENST00000587916.1	-0.799697836484144	2.85481070663505	-9.07556491773186	5.97777712756737e-17	6.65595594268989e-14	27.91146523395	0.0203189879415721
ENSG00000183281.14	3220	ENSG00000183281.14	ENSG00000183281	protein_coding	PLGLB1	5343	InGen	0.243495167196902	7	ENST00000409310.6|ENST00000409801.5|ENST00000409795.5|ENST00000478636.5|ENST00000355705.3|ENST00000494194.5|ENST00000467745.1	1.42612837668932	0.301282505595783	8.78081529002591	4.26127475615647e-16	4.51877750213564e-13	25.7814370112369	0.0539832153863803
ENSG00000120071.12	13928	ENSG00000120071.12	ENSG00000120071	protein_coding	KANSL1	284058	InGen	2.16156120119111	17	ENST00000572218.5|ENST00000574590.5|ENST00000576870.5|ENST00000575318.5|ENST00000572904.5|ENST00000262419.10|ENST00000432791.5|ENST00000574963.1|ENST00000573682.1|ENST00000576137.1|ENST00000573286.1|ENST00000572679.1|ENST00000577114.1|ENST00000576248.1|ENST00000574655.5|ENST00000571698.1|ENST00000576739.1	0.359937894228991	5.84730285555162	8.55666244833321	1.85979762223537e-15	1.88253787497998e-12	24.341818989271	0.13667101544765
ENSG00000274767.1	1401	ENSG00000274767.1	ENSG00000274767	antisense	""		InGen	0.504672175931786	3	ENST00000615128.1|ENST00000618848.1|ENST00000614777.1	-1.30950641110276	0.227577207762295	-8.47599355994075	3.14645929067518e-15	2.9463433235073e-12	23.8309960372577	0.0804505391162186
ENSG00000248124.7	5253	ENSG00000248124.7	ENSG00000248124	transcribed_unprocessed_pseudogene	RRN3P1		InGen	0.829076149521251	4	ENST00000514813.6|ENST00000546471.5|ENST00000551901.5|ENST00000551681.1	0.404452719352049	2.89803585123551	8.4745872039013	3.1753666426052e-15	2.9463433235073e-12	24.0143092157512	0.118060998441447
ENSG00000161010.14	8496	ENSG00000161010.14	ENSG00000161010	protein_coding	C5orf45	51149	InGen	1.03385159494347	25	ENST00000522663.5|ENST00000518235.5|ENST00000520698.5|ENST00000518950.1|ENST00000376931.6|ENST00000523267.1|ENST00000518219.5|ENST00000523084.5|ENST00000292586.10|ENST00000610475.4|ENST00000521299.5|ENST00000521333.5|ENST00000520150.5|ENST00000520900.5|ENST00000519208.5|ENST00000523737.5|ENST00000520995.5|ENST00000521675.1|ENST00000524068.5|ENST00000522157.5|ENST00000523835.5|ENST00000519213.1|ENST00000519318.5|ENST00000517338.1|ENST00000519398.1	0.254514476784843	4.10516060015062	8.41989933206265	4.52887189210473e-15	4.03413792661121e-12	23.5565457016228	0.0540404753252612
ENSG00000136869.13	5256	ENSG00000136869.13	ENSG00000136869	protein_coding	TLR4	7099	InGen	2.9641214621634	4	ENST00000394487.4|ENST00000355622.6|ENST00000472304.1|ENST00000490685.1	0.444008095527606	5.00362138306112	8.40161411238848	5.09843432988713e-15	4.36680900354833e-12	23.3783165375059	0.115451583326712
ENSG00000237973.1	1543	ENSG00000237973.1	ENSG00000237973	unprocessed_pseudogene	MTCO1P12		InGen	64.1583644720033	1	ENST00000414273.1	-2.1871118616348	6.1446130927522	-8.39121336714164	5.45350125528237e-15	4.49792664644011e-12	23.2903215055644	0.0385894460233813
ENSG00000260306.1	1665	ENSG00000260306.1	ENSG00000260306	lincRNA	""		InGen	0.230604744137405	1	ENST00000567370.1	0.891598829217067	-0.804868883520389	8.30341062322458	9.61142046748316e-15	7.44735428867356e-12	22.4347783289034	0.148686782648515
ENSG00000274512.5	2248	ENSG00000274512.5	ENSG00000274512	protein_coding	TBC1D3L	729873	InGen	0.129768834560851	2	ENST00000612727.4|ENST00000617678.2	2.72132805828692	-1.72364931852841	8.30201134057332	9.69838225207836e-15	7.44735428867356e-12	21.929622134936	0.0261352565781082
ENSG00000188933.14	7676	ENSG00000188933.14	ENSG00000188933	transcribed_unprocessed_pseudogene	USP32P1		InGen	0.249680688403591	11	ENST00000417524.5|ENST00000578986.5|ENST00000393005.6|ENST00000445583.6|ENST00000577603.1|ENST00000456071.5|ENST00000444558.5|ENST00000582011.5|ENST00000437217.6|ENST00000506594.6|ENST00000341745.3	0.964439242815938	1.74098451984063	8.27915400508632	1.12344145167048e-14	8.33930589575e-12	22.8205519458529	0.0318657362794859
ENSG00000196436.8	1702	ENSG00000196436.8	ENSG00000196436	protein_coding	NPIPB15	440348	InGen	0.385271975325427	2	ENST00000429990.1|ENST00000613038.1	-1.58733287106843	-0.0585774431425748	-8.23693728143152	1.47315185701293e-14	1.05824576463938e-11	22.2851841836934	0.0249674178447009
ENSG00000100058.12	6435	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	0.799441377558155	6	ENST00000382734.9|ENST00000415709.5|ENST00000354451.6|ENST00000509460.2|ENST00000609084.1|ENST00000609513.1	0.496825455808242	3.329670046827	8.23015065803766	1.53864936320399e-14	1.07075570841217e-11	22.4313974856351	0.0581634854700149
ENSG00000215256.3	3593	ENSG00000215256.3	ENSG00000215256	antisense	DHRS4-AS1	55449	InGen	0.983091089007702	6	ENST00000556379.1|ENST00000555045.1|ENST00000553454.1|ENST00000399886.2|ENST00000558423.1|ENST00000554036.1	0.344394171747119	2.85240540948115	8.0607994454673	4.52871618211745e-14	3.05606001998707e-11	21.4179768503915	0.0437437033030224
ENSG00000259433.2	2426	ENSG00000259433.2	ENSG00000259433	processed_pseudogene	""		InGen	0.117961945127062	1	ENST00000560646.2	1.50211020490592	-1.14247115980507	8.04695885767364	4.94388368160783e-14	3.23809840310955e-11	20.7651103897862	0.0379653733430006
ENSG00000087842.10	2512	ENSG00000087842.10	ENSG00000087842	protein_coding	PIR	8544	InGen	1.09021507191474	6	ENST00000492432.5|ENST00000380420.9|ENST00000380421.3|ENST00000484433.1|ENST00000476381.5|ENST00000471725.1	-0.339548261747065	2.57097523186366	-8.04046928789583	5.1513084816035e-14	3.27755681648081e-11	21.3160865262005	0.0424704542089107
ENSG00000278048.1	191	ENSG00000278048.1	ENSG00000278048	snRNA	""		InGen	1.09515845780449	1	ENST00000613119.1	1.29943301840951	-1.6009589022261	7.99270254548015	6.96731688543816e-14	4.30986610338395e-11	20.2032430224238	0.0213163619353081
ENSG00000157326.18	2305	ENSG00000157326.18	ENSG00000157326	protein_coding	DHRS4	10901	InGen	0.396850231566467	8	ENST00000313250.9|ENST00000558263.5|ENST00000543741.6|ENST00000397075.7|ENST00000397074.7|ENST00000559632.5|ENST00000558581.5|ENST00000559975.1	0.715372011382948	0.875168351485709	7.92228823761565	1.08552825151062e-13	6.53341314402433e-11	20.5818465923876	0.0477635042421846
ENSG00000224635.1	2004	ENSG00000224635.1	ENSG00000224635	lincRNA	""		InGen	0.192075008859721	1	ENST00000422519.1	-0.951841096880791	-0.796891988025083	-7.86859266674855	1.52013485305937e-13	8.85589660279828e-11	19.8494762329931	0.0379655897671788
ENSG00000247627.2	1377	ENSG00000247627.2	ENSG00000247627	processed_pseudogene	MTND4P12		InGen	0.432149695871835	1	ENST00000498999.2	-1.5525132778259	-0.40790936581018	-7.86538682514297	1.55094511432544e-13	8.85589660279828e-11	20.0105457340938	0.0362045099819777
ENSG00000175538.10	3677	ENSG00000175538.10	ENSG00000175538	protein_coding	KCNE3	10008	InGen	0.301415771410082	6	ENST00000310128.8|ENST00000525550.1|ENST00000532569.5|ENST00000531854.5|ENST00000529425.5|ENST00000526855.1	0.559554026102008	1.13863323780549	7.81677362381659	2.10138299096602e-13	1.16989244564556e-10	19.9659920661539	0.0731942295190427
ENSG00000170160.17	15568	ENSG00000170160.17	ENSG00000170160	protein_coding	CCDC144A	9720	InGen	0.752858293972647	13	ENST00000478303.5|ENST00000340621.9|ENST00000436374.5|ENST00000399273.5|ENST00000399264.1|ENST00000456009.4|ENST00000360495.9|ENST00000360524.12|ENST00000420937.5|ENST00000428950.2|ENST00000328495.9|ENST00000463809.1|ENST00000470068.2	0.84298112638294	4.39855241834453	7.79262802117091	2.44263351397842e-13	1.32670745665331e-10	19.6176205847549	0.0308774201698472
ENSG00000223496.2	5153	ENSG00000223496.2	ENSG00000223496	protein_coding	EXOSC6	118460	InGen	4.22366764667071	1	ENST00000435634.2	0.282250151099017	5.41056585510878	7.78611292668662	2.54374417810696e-13	1.34872950243485e-10	19.5126408130054	0.0203386691297491
ENSG00000175287.18	2915	ENSG00000175287.18	ENSG00000175287	protein_coding	PHYHD1	254295	InGen	1.05907941669395	13	ENST00000372592.7|ENST00000428610.5|ENST00000412476.5|ENST00000308941.9|ENST00000419552.5|ENST00000353176.9|ENST00000426694.5|ENST00000421063.6|ENST00000451000.5|ENST00000424503.1|ENST00000442837.5|ENST00000419872.1|ENST00000487504.1	0.498393356217261	2.64874170028109	7.75293961396208	3.12637453091729e-13	1.61909847509296e-10	19.5505306861034	0.0297438645878272
ENSG00000279656.1	1135	ENSG00000279656.1	ENSG00000279656	TEC	""		InGen	0.346771991541988	1	ENST00000624870.1	1.91848185242686	-1.10442178664859	7.722565751597	3.77456398828801e-13	1.91035830579968e-10	18.9121931027625	0.0195996439233685
ENSG00000264343.5	6443	ENSG00000264343.5	ENSG00000264343	protein_coding	NOTCH2NL	388677	InGen	0.190022229427392	4	ENST00000479995.2|ENST00000579793.6|ENST00000578207.5|ENST00000362074.7	-0.642528902121065	1.18928588733227	-7.67361059765661	5.1094966058548e-13	2.52851955368401e-10	19.1094509085928	0.0534185169851873
ENSG00000110077.14	5791	ENSG00000110077.14	ENSG00000110077	protein_coding	MS4A6A	64231	InGen	0.397756882450091	21	ENST00000528851.5|ENST00000420732.6|ENST00000530839.5|ENST00000533989.5|ENST00000531914.5|ENST00000529054.5|ENST00000412309.6|ENST00000426738.6|ENST00000533023.5|ENST00000527254.5|ENST00000529906.5|ENST00000525549.5|ENST00000530179.1|ENST00000526677.1|ENST00000532169.5|ENST00000534596.5|ENST00000533660.1|ENST00000531531.1|ENST00000533409.1|ENST00000526697.1|ENST00000528925.1	0.949284460928117	1.89553403953055	7.63623494385636	6.43385868725021e-13	3.11468693709511e-10	18.8900074867324	0.0864648005072045
ENSG00000170113.15	8700	ENSG00000170113.15	ENSG00000170113	protein_coding	NIPA1	123606	InGen	5.02918982906691	7	ENST00000437912.6|ENST00000561183.5|ENST00000560069.5|ENST00000337435.8|ENST00000560105.1|ENST00000559448.5|ENST00000557930.1	-0.268136273934856	6.49993201526506	-7.61878482199339	7.16325965467032e-13	3.39401338829475e-10	18.4736046955468	0.110166497996514
ENSG00000276550.4	6965	ENSG00000276550.4	ENSG00000276550	transcribed_unprocessed_pseudogene	HERC2P2		InGen	3.15765157671393	5	ENST00000613386.4|ENST00000619021.4|ENST00000615156.1|ENST00000618651.1|ENST00000614571.1	0.826096649757545	5.31742134093936	7.54313580036297	1.13922366706871e-12	5.28528580040691e-10	18.0435118690935	0.0502778865495848
ENSG00000140263.13	6159	ENSG00000140263.13	ENSG00000140263	protein_coding	SORD	6652	InGen	0.686966830640537	7	ENST00000267814.13|ENST00000558789.5|ENST00000559230.5|ENST00000558580.1|ENST00000560488.5|ENST00000559562.1|ENST00000558574.1	0.484203918489984	2.99043310677246	7.50600299153136	1.42922958949884e-12	6.49541096501013e-10	18.0312745348586	0.118034185405844
ENSG00000071967.11	5176	ENSG00000071967.11	ENSG00000071967	protein_coding	CYBRD1	79901	InGen	3.75869518990101	7	ENST00000409484.5|ENST00000468308.1|ENST00000321348.8|ENST00000375252.3|ENST00000474182.1|ENST00000494587.1|ENST00000445146.1	-0.322642081422878	5.31718653845806	-7.44556374444615	2.06454799995052e-12	9.19508388217963e-10	17.4648342763526	0.0422175782279808
ENSG00000262902.1	625	ENSG00000262902.1	ENSG00000262902	processed_pseudogene	MTCO1P40	101927337	InGen	1.87460272144446	1	ENST00000574371.1	-4.13795719947346	-1.628140595843	-7.42236454035815	2.37650207396169e-12	1.03769264088339e-09	16.9909283048534	0.0369934143342129
ENSG00000160862.12	2699	ENSG00000160862.12	ENSG00000160862	protein_coding	AZGP1	563	InGen	0.497232287541031	6	ENST00000483612.1|ENST00000292401.8|ENST00000419575.1|ENST00000411734.1|ENST00000477251.1|ENST00000495765.1	-1.02175412404023	1.13022653421779	-7.40054649670526	2.71214850098529e-12	1.16147759554695e-09	17.505528209591	0.0443861860671928
ENSG00000126217.20	23148	ENSG00000126217.20	ENSG00000126217	protein_coding	MCF2L	23263	InGen	1.70442318497316	32	ENST00000375608.7|ENST00000397036.4|ENST00000442625.2|ENST00000397030.5|ENST00000535094.6|ENST00000421756.5|ENST00000433807.5|ENST00000409954.6|ENST00000375604.6|ENST00000375597.8|ENST00000486210.1|ENST00000397024.1|ENST00000486806.1|ENST00000473345.5|ENST00000480321.1|ENST00000469558.1|ENST00000397021.5|ENST00000494043.1|ENST00000423251.1|ENST00000464800.5|ENST00000475524.1|ENST00000397017.6|ENST00000487354.1|ENST00000413354.5|ENST00000261963.11|ENST00000453297.5|ENST00000439475.1|ENST00000420013.5|ENST00000441756.1|ENST00000491028.1|ENST00000469415.1|ENST00000488765.1	0.252806322788418	6.25647926070549	7.38749766331901	2.93482287978757e-12	1.23312397566018e-09	17.0898084196185	0.0179205031657935
ENSG00000183688.4	3621	ENSG00000183688.4	ENSG00000183688	protein_coding	FAM101B	359845	InGen	0.992945432187931	1	ENST00000329099.4	0.508203528029135	2.53054770941747	7.34920279409763	3.69785292839416e-12	1.52495346041499e-09	17.1553324622127	0.0638102009633219
ENSG00000107951.13	8397	ENSG00000107951.13	ENSG00000107951	protein_coding	MTPAP	55149	InGen	1.56486991887609	6	ENST00000263063.8|ENST00000488290.5|ENST00000417581.1|ENST00000421701.1|ENST00000471055.1|ENST00000611134.1	0.174105924452923	4.65811913223803	7.26508593937164	6.12845769327659e-12	2.48135680675593e-09	16.4274732110788	0.0501613487161369
ENSG00000122085.16	9938	ENSG00000122085.16	ENSG00000122085	protein_coding	MTERF4	130916	InGen	1.20407498116055	22	ENST00000464344.6|ENST00000496878.5|ENST00000241527.10|ENST00000614476.4|ENST00000488567.5|ENST00000455202.6|ENST00000480298.5|ENST00000476564.5|ENST00000449133.1|ENST00000495694.5|ENST00000479205.5|ENST00000493169.1|ENST00000414146.5|ENST00000401626.6|ENST00000391980.6|ENST00000406593.1|ENST00000439144.5|ENST00000424798.5|ENST00000460915.1|ENST00000407095.3|ENST00000475860.1|ENST00000434791.1	0.167534879416689	4.57427760029989	7.25331426279772	6.57563654788938e-12	2.61487232651694e-09	16.3656010531797	0.0342630948744757
ENSG00000265728.1	855	ENSG00000265728.1	ENSG00000265728	lincRNA	""		InGen	0.283031078382672	1	ENST00000579385.1	0.939880748290109	-1.21961191325084	7.21539161271366	8.24660924371144e-12	3.17767975060687e-09	16.0231120271897	0.0327761575400651
ENSG00000168255.19	8814	ENSG00000168255.19	ENSG00000168255	protein_coding	POLR2J3	548644	InGen	0.453925708394854	21	ENST00000464525.5|ENST00000489144.5|ENST00000379340.9|ENST00000486319.5|ENST00000503564.5|ENST00000511773.5|ENST00000508848.5|ENST00000513506.5|ENST00000504677.5|ENST00000506060.5|ENST00000502415.5|ENST00000507355.5|ENST00000608621.5|ENST00000511313.5|ENST00000504157.5|ENST00000613744.4|ENST00000508910.5|ENST00000621093.4|ENST00000443430.2|ENST00000513438.1|ENST00000504101.1	-0.650760416761403	2.86777850522267	-7.21478830880344	8.27632249024197e-12	3.17767975060687e-09	16.3391040630621	0.0315880077337947
ENSG00000120696.8	4734	ENSG00000120696.8	ENSG00000120696	protein_coding	KBTBD7	84078	InGen	1.86664166258321	1	ENST00000379483.3	-0.179251610647982	4.07213253294415	-7.20630758035252	8.70535260005999e-12	3.28575418730061e-09	16.139867313165	0.0433501324670259
ENSG00000099256.18	2329	ENSG00000099256.18	ENSG00000099256	protein_coding	PRTFDC1	56952	InGen	3.23577035010449	3	ENST00000320152.10|ENST00000376378.5|ENST00000376376.3	-0.172872339128574	3.90527237541343	-7.19929616821712	9.07655659143722e-12	3.36876397891192e-09	16.1186029787402	0.0751752925250814
ENSG00000280071.3	3106	ENSG00000280071.3	ENSG00000280071	protein_coding	""	102724023	InGen	0.109701689626437	11	ENST00000624810.3|ENST00000625036.3|ENST00000620015.4|ENST00000620528.4|ENST00000624120.3|ENST00000624748.2|ENST00000624648.3|ENST00000623810.2|ENST00000624714.3|ENST00000623390.1|ENST00000622915.1	1.06983286661452	-0.751695420436227	7.17635676918877	1.04035191570138e-11	3.71024941321034e-09	15.9568922404005	0.0757487047875239
ENSG00000251314.2	1488	ENSG00000251314.2	ENSG00000251314	antisense	""	101929710	InGen	0.111574057662919	3	ENST00000502645.2|ENST00000511775.1|ENST00000513158.1	-0.701312114067023	-1.57026407210807	-7.17593838593778	1.04294171979896e-11	3.71024941321034e-09	15.6130123057563	0.0669601798748863
ENSG00000185829.16	4960	ENSG00000185829.16	ENSG00000185829	protein_coding	ARL17A	51326	InGen	0.181124871902956	5	ENST00000445552.6|ENST00000573185.5|ENST00000570550.5|ENST00000336125.5|ENST00000628873.1	0.72786531271331	0.598368404861314	7.17486001667403	1.049646203387e-11	3.71024941321034e-09	16.1787586380674	0.0239317384029217
ENSG00000170632.13	4580	ENSG00000170632.13	ENSG00000170632	protein_coding	ARMC10	83787	InGen	2.72266768611141	11	ENST00000425331.5|ENST00000541300.5|ENST00000428183.6|ENST00000441711.6|ENST00000454559.5|ENST00000323716.7|ENST00000323735.10|ENST00000306450.5|ENST00000434153.1|ENST00000431642.1|ENST00000479145.1	-0.230416451947945	4.66759842552411	-7.15551129584257	1.17742503837066e-11	4.09688721554315e-09	15.7908561144077	0.0190840946506385
ENSG00000169738.7	1902	ENSG00000169738.7	ENSG00000169738	protein_coding	DCXR	51181	InGen	2.39994676256632	21	ENST00000577532.5|ENST00000306869.6|ENST00000579004.1|ENST00000579334.5|ENST00000580320.5|ENST00000577286.5|ENST00000579842.5|ENST00000580750.5|ENST00000578885.5|ENST00000582074.5|ENST00000581584.5|ENST00000578273.5|ENST00000582900.5|ENST00000579821.5|ENST00000585085.1|ENST00000577996.1|ENST00000577712.5|ENST00000579155.1|ENST00000582613.5|ENST00000584318.1|ENST00000585164.2	-0.260742085787042	3.25727953825407	-7.15117570913331	1.20809631600852e-11	4.1389379786452e-09	15.9195189217049	0.077120766462835
ENSG00000214401.4	976	ENSG00000214401.4	ENSG00000214401	antisense	KANSL1-AS1	644246	InGen	0.286370858356004	3	ENST00000398275.4|ENST00000572973.1|ENST00000572634.1	1.10295946205011	-1.13424197797167	7.12542571790552	1.40718013879136e-11	4.7479537137492e-09	15.5622073535189	0.0619607776395911
ENSG00000270605.1	1945	ENSG00000270605.1	ENSG00000270605	antisense	""		InGen	0.13342852490474	1	ENST00000604716.1	1.57177282486521	-1.57983404490678	7.11062832402159	1.53587303069797e-11	5.10482933143479e-09	15.3046441609451	0.0888697335785115
ENSG00000253893.2	792	ENSG00000253893.2	ENSG00000253893	antisense	FAM85B		InGen	0.665355194985142	1	ENST00000519726.2	-0.928319937939523	-0.134025841034272	-7.1036801214719	1.60023895018727e-11	5.24054723260592e-09	15.6758828878843	0.0242244697171987
ENSG00000197728.9	1943	ENSG00000197728.9	ENSG00000197728	protein_coding	RPS26	6231	InGen	9.20854292682512	3	ENST00000356464.9|ENST00000552361.1|ENST00000548590.1	-0.52106452872997	4.92694023628494	-7.05791799011654	2.09581550058897e-11	6.76401672211824e-09	15.2113502546027	0.0424676985095675
ENSG00000265015.1	467	ENSG00000265015.1	ENSG00000265015	transcribed_processed_pseudogene	""		InGen	1.05515108422636	2	ENST00000581666.1|ENST00000581653.1	-0.793489288953074	0.039516869047126	-7.04707040618101	2.23388293557473e-11	7.04074998070803e-09	15.4043171543981	0.0275345370533383
ENSG00000065457.10	4486	ENSG00000065457.10	ENSG00000065457	protein_coding	ADAT1	23536	InGen	1.69512257239656	10	ENST00000568510.1|ENST00000566450.5|ENST00000566445.5|ENST00000568478.1|ENST00000307921.7|ENST00000568001.5|ENST00000567281.5|ENST00000565109.5|ENST00000564657.1|ENST00000562374.1	-0.188544537638653	3.92154740677688	-7.04624151175828	2.24479432677835e-11	7.04074998070803e-09	15.2294888881838	0.0347496071375724
