""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
e771988	424	ENSG00000215256.3	ENSG00000215256	antisense	DHRS4-AS1	55449	InGen	0.685799950516568	1	ENST00000556379.1	0.960813395371835	-1.27663518957825	7.1973263542458	2.05985212541222e-10	1.63509435516175e-06	12.7200122767881	0.220446153769505
e475005	646	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	3.10026511060882	1	ENST00000616380.4	1.24935127825021	1.36878173376129	7.11164335228401	3.05126808464098e-10	2.35996809312613e-06	13.1002599373904	0.141916768778543
e335549	66	ENSG00000249743.5	ENSG00000249743	lincRNA	""		InGen	7.65658650853158	1	ENST00000513379.1	-3.22644308292503	-1.15414884968498	-7.07405374455641	3.62406676703378e-10	2.73291780918709e-06	12.0590107154518	0.122313490136631
e474997	33	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	9.30652173288284	1	ENST00000497095.5	1.45605657809239	-1.3304207663024	7.00057962077249	5.06954727457629e-10	3.72971538890358e-06	11.881535686352	0.176361026495472
e335545	69	ENSG00000249743.5	ENSG00000249743	lincRNA	""		InGen	7.46549052157225	1	ENST00000515556.5	-3.19608842239366	-1.12292316245884	-6.98702109520388	5.39298685151618e-10	3.87320463542427e-06	11.7413608047544	0.214527738209892
e474979	65	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	7.59804919875934	4	ENST00000619012.4|ENST00000616380.4|ENST00000611578.4|ENST00000422643.5	1.29031244299005	-0.591629636832522	6.94714115106496	6.4678450467123e-10	4.53713313426824e-06	12.0960109553086	0.185031137939337
e142782	73	ENSG00000196912.12	ENSG00000196912	protein_coding	ANKRD36B	57730	InGen	54.8917952051108	4	ENST00000359901.8|ENST00000258459.11|ENST00000438709.6|ENST00000443455.5	-1.35975003303448	2.44828868824257	-6.90557437250471	7.8146299541359e-10	5.35730180453524e-06	12.1665957126495	0.202582481669296
e852701	172	ENSG00000154237.12	ENSG00000154237	protein_coding	LRRK1	79705	InGen	0.741505988669316	4	ENST00000388948.7|ENST00000532029.6|ENST00000525284.5|ENST00000531270.5	-1.52469135342248	-2.4738584031026	-6.89496085137015	8.20094735025939e-10	5.49720435484354e-06	10.1730779026886	0.185740676576468
e474977	78	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	6.71046473013873	5	ENST00000619012.4|ENST00000614832.4|ENST00000611578.4|ENST00000411471.6|ENST00000422643.5	1.33550772093244	-0.519485428994885	6.88952481918515	8.40608695546022e-10	5.51221842463473e-06	11.8846703789481	0.220248150973591
e1122748	824	ENSG00000133519.12	ENSG00000133519	transcribed_unprocessed_pseudogene	ZDHHC8P1		InGen	0.481368982612263	3	ENST00000255890.8|ENST00000433168.5|ENST00000420968.5	-1.2049114266342	-1.01224662644638	-6.88392183163502	8.6228534997112e-10	5.53405564363061e-06	11.6428904115828	0.12205454853873
e475099	95	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	5.34811538483141	1	ENST00000617632.1	1.26195756658934	-0.532143526659491	6.87867659030919	8.83080012279454e-10	5.54944037466639e-06	11.8312062558859	0.204290400152983
e475001	572	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	2.75671884315652	1	ENST00000616380.4	1.21806410955125	1.10987957901612	6.85515759646132	9.8260464148641e-10	6.03408163836598e-06	11.9764208382653	0.107988504405552
e771991	260	ENSG00000215256.3	ENSG00000215256	antisense	DHRS4-AS1	55449	InGen	1.02709014041664	1	ENST00000555045.1	0.940778048930073	-1.38610086729755	6.8512447568708	1.00020912912468e-09	6.03408163836598e-06	11.2387002509724	0.134440239448975
e967664	383	ENSG00000214176.9	ENSG00000214176	transcribed_unprocessed_pseudogene	PLEKHM1P1		InGen	0.948699559180231	2	ENST00000582201.5|ENST00000580919.5	-1.8396458801701	-0.977649844597902	-6.81869074500353	1.15933331106156e-09	6.85691096631217e-06	11.2945857234815	0.13521718172461
e313815	147	ENSG00000171503.11	ENSG00000171503	protein_coding	ETFDH	2110	InGen	4.00098688176477	3	ENST00000511912.5|ENST00000507475.5|ENST00000307738.5	0.637832353306841	-0.285492164243709	6.8061988086449	1.22684776951738e-09	7.11668438548059e-06	11.6322829119335	0.107445554728246
e474988	248	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	3.96510060308188	7	ENST00000619012.4|ENST00000616380.4|ENST00000614832.4|ENST00000611578.4|ENST00000411471.6|ENST00000422643.5|ENST00000486511.5	1.18447237931222	0.368858234782748	6.8006984689502	1.25779760918185e-09	7.14223645262647e-06	11.707236732502	0.0929319882703726
e1102881	1406	ENSG00000275464.4	ENSG00000275464	protein_coding	""	102724159	InGen	0.310629707040461	1	ENST00000623011.1	2.60728456847108	-1.32157977535514	6.7970749218044	1.27860857258075e-09	7.14223645262647e-06	10.8788300882944	0.143909420168935
e771996	796	ENSG00000215256.3	ENSG00000215256	antisense	DHRS4-AS1	55449	InGen	1.18347996755299	1	ENST00000399886.2	0.746184718300147	0.371234932116168	6.78324008951618	1.3612528674177e-09	7.46563047601352e-06	11.6402704068482	0.103193726363814
e475040	216	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	3.40428467934229	1	ENST00000611578.4	1.24670972346477	-0.188731384772622	6.77407116185862	1.41892020702461e-09	7.56819814459948e-06	11.5170029524913	0.0963871196075364
e482914	561	ENSG00000215374.5	ENSG00000215374	lincRNA	FAM66B	100128890	InGen	0.485542546356044	1	ENST00000529456.1	1.80404584434849	-1.63673830542695	6.76830984072836	1.45638768523813e-09	7.56819814459948e-06	10.5782563721232	0.177776487972017
e1176908	147	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	2.34178075423534	1	ENST00000369682.4	1.29845184838829	-1.23394246433403	6.76385328412111	1.4860410859053e-09	7.56819814459948e-06	10.9402119923571	0.099599130915909
e927282	93	ENSG00000266302.6	ENSG00000266302	protein_coding	""		InGen	23.7740326606885	5	ENST00000448331.7|ENST00000393005.6|ENST00000602730.1|ENST00000506594.6|ENST00000341745.3	1.03964811990929	1.54634359218031	6.7634194470118	1.48895955340246e-09	7.56819814459948e-06	11.5727280152498	0.120165268973335
e852707	138	ENSG00000154237.12	ENSG00000154237	protein_coding	LRRK1	79705	InGen	1.1051755434976	3	ENST00000388948.7|ENST00000525284.5|ENST00000531270.5	-1.45698200718463	-2.15001434088554	-6.75832235010928	1.52367664512445e-09	7.56819814459948e-06	10.0468034725605	0.0620491331471595
e1176936	471	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	1.2091401480625	1	ENST00000497802.1	1.41125035760636	-0.520934033480061	6.75733480614369	1.53049514761113e-09	7.56819814459948e-06	11.2989129745557	0.177776487972017
e1124727	812	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	1.78984353824119	1	ENST00000382734.9	1.89159998507288	0.436488927900815	6.74889762517152	1.58999624258458e-09	7.65010227756005e-06	11.4869915176645	0.189828087648342
e313821	1260	ENSG00000171503.11	ENSG00000171503	protein_coding	ETFDH	2110	InGen	0.871312349634084	1	ENST00000511912.5	0.558488206972905	0.654387669198252	6.74781689217335	1.59778161286524e-09	7.65010227756005e-06	11.505337815947	0.130621543559846
e852705	128	ENSG00000154237.12	ENSG00000154237	protein_coding	LRRK1	79705	InGen	1.35044057219141	3	ENST00000388948.7|ENST00000525284.5|ENST00000531270.5	-1.38284269158268	-2.08321576513324	-6.74077325449617	1.649456143193e-09	7.77411875763875e-06	10.0035760018847	0.177776487972017
e1176914	213	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	2.39148911302478	1	ENST00000369682.4	1.41368992208726	-0.687003242688329	6.72674849776393	1.75732858584694e-09	8.15511310713012e-06	11.1009693935553	0.147876345353081
e1176886	540	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	1.24030954058999	1	ENST00000369682.4	1.31471437401658	-0.208246415447185	6.69902455049124	1.99155372938511e-09	9.10203421947655e-06	11.1601026563409	0.142213805865026
e927306	91	ENSG00000188933.14	ENSG00000188933	transcribed_unprocessed_pseudogene	USP32P1		InGen	23.7999293708162	1	ENST00000445583.6	1.02021493165838	1.52647750246344	6.69189075977881	2.05666788366743e-09	9.12343503369215e-06	11.2621290821272	0.10327655605457
e852694	2778	ENSG00000259583.2	ENSG00000259583	antisense	""	101927751	InGen	0.109073407686713	1	ENST00000560068.1	-1.43644991967245	-1.4302278865328	-6.68862356115354	2.08718940336784e-09	9.12343503369215e-06	10.5623175513108	0.177637930100836
e474993	299	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	4.37254625712254	3	ENST00000619012.4|ENST00000616380.4|ENST00000486511.5	1.16097249511733	0.843556916194478	6.68230794189282	2.14746631721862e-09	9.12343503369215e-06	11.2257553579457	0.109633339824374
e475069	297	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	4.40199101306276	3	ENST00000411471.6|ENST00000422643.5|ENST00000617632.1	1.16097249511733	0.843556916194478	6.68230794189282	2.14746631721862e-09	9.12343503369215e-06	11.2257553579457	0.1774465232121
e475103	298	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	4.38721923113973	1	ENST00000476059.2	1.16097249511733	0.843556916194478	6.68230794189282	2.14746631721862e-09	9.12343503369215e-06	11.2257553579457	0.150972535148449
e1176929	309	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	1.3606063449618	1	ENST00000491066.1	1.20727838116844	-0.909661019618496	6.67841748679283	2.18545224902704e-09	9.15586113678839e-06	10.8152973335417	0.139373633667019
e475034	292	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	4.47571999740632	2	ENST00000614832.4|ENST00000611578.4	1.15928754311296	0.843034297670236	6.6714093243502	2.25556606905583e-09	9.32015348816535e-06	11.1788518207594	0.1774465232121
e1176926	119	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	1.51689424525993	1	ENST00000467463.1	1.63758296228407	-2.08717088755403	6.64729687024069	2.51425804701812e-09	1.02486933994675e-05	9.60933506921784	0.133765448648748
e927338	258	ENSG00000272815.1	ENSG00000272815	processed_transcript	""		InGen	21.6791193910744	1	ENST00000602730.1	0.94763822397736	2.83299197675145	6.64194283673857	2.57557134835822e-09	1.02552335705668e-05	10.9966396796657	0.176872394778582
e852706	164	ENSG00000154237.12	ENSG00000154237	protein_coding	LRRK1	79705	InGen	1.10825962494917	3	ENST00000388948.7|ENST00000525284.5|ENST00000531270.5	-1.50297201203836	-2.00630158553885	-6.6412288586779	2.58385879692442e-09	1.02552335705668e-05	9.80913216164661	0.176872394778582
e475020	201	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	5.12036804314724	3	ENST00000614832.4|ENST00000611578.4|ENST00000422643.5	1.19086620062333	0.498632514286509	6.61145772542283	2.95397198116603e-09	1.15222530548682e-05	10.9104688763799	0.133937580546824
e852634	4512	ENSG00000272808.3	ENSG00000272808	processed_transcript	""		InGen	0.0366346833145098	1	ENST00000431060.4	-2.95096267444022	-2.63844566210581	-6.60483416487757	3.04320139018532e-09	1.15222530548682e-05	9.0729226601728	0.174920544668775
e474978	197	ENSG00000106123.11	ENSG00000106123	protein_coding	EPHB6	2051	InGen	5.07365844562963	2	ENST00000619012.4|ENST00000411471.6	1.18407635749373	0.463844204816423	6.60444506386463	3.04852538459423e-09	1.15222530548682e-05	10.8785638999397	0.188434699794206
e1176901	94	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	1.9102099811417	1	ENST00000369682.4	1.62842841574794	-2.09333719600318	6.60390828822713	3.05588512300866e-09	1.15222530548682e-05	9.44564934560452	0.0948594711834738
e1113909	60	ENSG00000160221.16	ENSG00000160221	protein_coding	C21orf33	8209	InGen	1.61653965955154	1	ENST00000389690.7	-3.13513855429083	-3.26344133210709	-6.60029000047972	3.10595659231154e-09	1.15664673143388e-05	8.51385360486235	0.205238537793312
e927180	4385	ENSG00000170160.17	ENSG00000170160	protein_coding	CCDC144A	9720	InGen	7.54851596460007	1	ENST00000399273.5	0.784045414631687	5.5057104566583	6.58772363668808	3.2862483302203e-09	1.16907898882211e-05	10.6338289660573	0.0999846751996914
e1124745	3754	ENSG00000272977.1	ENSG00000272977	sense_intronic	""		InGen	0.61510562188503	1	ENST00000609475.1	2.09267826096903	0.880365720717464	6.58652101991201	3.30403637895256e-09	1.16907898882211e-05	10.8129840749359	0.0925807605943116
e852704	227	ENSG00000154237.12	ENSG00000154237	protein_coding	LRRK1	79705	InGen	1.07944720985078	3	ENST00000388948.7|ENST00000525284.5|ENST00000531270.5	-1.24461923188235	-1.45711614895048	-6.58644369829423	3.30518330831353e-09	1.16907898882211e-05	10.0794563361372	0.120467683220895
e810568	188	ENSG00000128731.15	ENSG00000128731	protein_coding	HERC2	8924	InGen	5.52704511402693	1	ENST00000261609.11	-0.825828879820578	0.713418918636729	-6.58274941528268	3.36044322744593e-09	1.16907898882211e-05	10.7967125353374	0.10695418755454
e927326	169	ENSG00000188933.14	ENSG00000188933	transcribed_unprocessed_pseudogene	USP32P1		InGen	29.7431055218875	1	ENST00000506594.6	0.995639744474234	2.65041108318273	6.58160550701675	3.37773880908038e-09	1.16907898882211e-05	10.7417508042327	0.0857851900542363
e1113893	200	ENSG00000160221.16	ENSG00000160221	protein_coding	C21orf33	8209	InGen	0.717282378136911	1	ENST00000493883.5	-3.50568778316053	-2.91600805987586	-6.56695768890523	3.60715559701908e-09	1.16907898882211e-05	8.79253738145674	0.0843831305767644
e1113898	165	ENSG00000160221.16	ENSG00000160221	protein_coding	C21orf33	8209	InGen	0.867215539079476	1	ENST00000480786.1	-3.50015118518754	-2.91765114195112	-6.56506837421598	3.63784776791556e-09	1.16907898882211e-05	8.78452805946728	0.0707916879236773
e52689	44	ENSG00000060718.19	ENSG00000060718	protein_coding	COL11A1	1301	InGen	6.05819717609648	1	ENST00000427239.5	-1.99521020362583	-1.71572643552448	-6.56458012511166	3.64582138792833e-09	1.16907898882211e-05	9.83178136172335	0.098357075027623
e1113903	159	ENSG00000160221.16	ENSG00000160221	protein_coding	C21orf33	8209	InGen	0.899412562230396	1	ENST00000348499.9	-3.49846185730259	-2.91789039930167	-6.56447040107269	3.64761567614093e-09	1.16907898882211e-05	8.78215821093948	0.0581193091233353
e498154	218	ENSG00000034239.10	ENSG00000034239	protein_coding	EFCAB1	79645	InGen	0.966874842784165	2	ENST00000433756.1|ENST00000521721.1	-1.65085883549907	-1.83859839217384	-6.56394096251242	3.65628573797447e-09	1.16907898882211e-05	9.8423314062976	0.0756035734835216
e687058	169	ENSG00000175899.14	ENSG00000175899	protein_coding	A2M	2	InGen	3.19888950845383	2	ENST00000318602.11|ENST00000539638.5	0.862765444215176	-0.37900191992459	6.56334048181725	3.66614387502142e-09	1.16907898882211e-05	10.5785802274929	0.0819639399644134
e1113887	221	ENSG00000160221.16	ENSG00000160221	protein_coding	C21orf33	8209	InGen	0.650435803133252	1	ENST00000427803.6	-3.50403530305361	-2.91487772779848	-6.55813623835941	3.75269198527852e-09	1.16907898882211e-05	8.76377500638489	0.0861346254213247
e1113874	234	ENSG00000160221.16	ENSG00000160221	protein_coding	C21orf33	8209	InGen	0.614548462888425	1	ENST00000291577.10	-3.50560856388929	-2.91459649348149	-6.55789700621524	3.75671874598587e-09	1.16907898882211e-05	8.76325081025588	0.0753338308673301
e498177	175	ENSG00000034239.10	ENSG00000034239	protein_coding	EFCAB1	79645	InGen	1.20216666961535	1	ENST00000523092.5	-1.64810069041575	-1.83989624815479	-6.55312319582866	3.83797182560034e-09	1.16907898882211e-05	9.80010955959332	0.103764542406988
e498160	208	ENSG00000034239.10	ENSG00000034239	protein_coding	EFCAB1	79645	InGen	1.01288998401708	1	ENST00000521701.5	-1.64901985433304	-1.83936186717478	-6.5527508307784	3.84438235070054e-09	1.16907898882211e-05	9.7991578635471	0.131989847736672
e1102863	151	ENSG00000275464.4	ENSG00000275464	protein_coding	""	102724159	InGen	1.76327950566019	1	ENST00000617716.3	2.76304475969111	-2.17777495132381	6.55118148985612	3.87151632105917e-09	1.16907898882211e-05	9.06990640641506	0.129532459725833
e1102813	159	ENSG00000280071.3	ENSG00000280071	protein_coding	""	102724023	InGen	1.58696148993173	1	ENST00000624120.3	2.59524962878862	-2.30777693239788	6.550960372253	3.87535465948316e-09	1.16907898882211e-05	9.06340270570383	0.111753664672201
e943025	811	ENSG00000131771.13	ENSG00000131771	protein_coding	PPP1R1B	84152	InGen	5.36208585346359	2	ENST00000254079.8|ENST00000394267.2	-0.528529419721157	2.68415970652862	-6.54651955954674	3.95324431558892e-09	1.16907898882211e-05	10.5836210013437	0.0805072790307145
e943035	807	ENSG00000131771.13	ENSG00000131771	protein_coding	PPP1R1B	84152	InGen	5.38854101596685	1	ENST00000579000.5	-0.528529419721157	2.68415970652862	-6.54651955954674	3.95324431558892e-09	1.16907898882211e-05	10.5836210013437	0.0917514415394064
e943042	810	ENSG00000131771.13	ENSG00000131771	protein_coding	PPP1R1B	84152	InGen	5.36864978530655	2	ENST00000394265.5|ENST00000580029.1	-0.528529419721157	2.68415970652862	-6.54651955954674	3.95324431558892e-09	1.16907898882211e-05	10.5836210013437	0.106199160762268
e943061	809	ENSG00000131771.13	ENSG00000131771	protein_coding	PPP1R1B	84152	InGen	5.375285940789	1	ENST00000492037.5	-0.528529419721157	2.68415970652862	-6.54651955954674	3.95324431558892e-09	1.16907898882211e-05	10.5836210013437	0.0894027670677711
