""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	meanExprs	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr1:213072987-213077695(+)	TRUE	TRUE	TRUE	ENSG00000136643.11	ENSG00000136643	RPS6KC1	+	ENST00000543470.5|ENST00000490299.5	2	InGen	46740	46726	ENSG00000136643.11	RPS6KC1	FALSE	19.9855041804459	-0.959398431641924	1.06935789027453	-9.92677200755146	1.5595249877957e-19	1.93218057237943e-15	33.452847215204	0.139061496063402
chr17:514402-514447(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	5.58235597372822	-4.25446999251846	-2.49073040221766	-9.82849499010285	3.09893501747493e-19	3.51948632380476e-15	27.1481844836586	0.141675391714987
chr2:97549492-97549585(-)	TRUE	TRUE	TRUE	ENSG00000196912.12	ENSG00000196912	ANKRD36B	-	ENST00000359901.8|ENST00000258459.11|ENST00000438709.6|ENST00000443455.5	4	InGen	69204	69203	ENSG00000196912.12	ANKRD36B	FALSE	136.481250263321	-1.51286253566338	3.30790999148184	-9.43243724921975	4.79841866682357e-18	5.03040375390808e-14	30.3704937395107	0.108860001570602
chr17:64805101-64821766(-)	TRUE	TRUE	TRUE	ENSG00000214176.9	ENSG00000214176	PLEKHM1P1	-	ENST00000578036.5|ENST00000582986.5	2	InGen	465914	465913	ENSG00000214176.9	PLEKHM1P1	FALSE	18.6742375180131	1.88121959346791	0.39570876968308	9.32875060255665	9.7560400711979e-18	9.49715657930861e-14	29.1160941832133	0.124595778690367
chr5:34004735-34005755(-)	TRUE	TRUE	TRUE	ENSG00000242110.7	ENSG00000242110	AMACR	-	ENST00000335606.10|ENST00000382085.7|ENST00000502637.5|ENST00000426255.6|ENST00000512079.5	5	InGen	154775	154774	ENSG00000242110.7	AMACR	FALSE	13.8459991099734	1.00087767162164	0.566853410072456	9.20390888167876	2.28239272583575e-17	2.07370595093683e-13	28.4388094478495	0.0825799427402126
chr14:22905454-22906194(-)	TRUE	TRUE	TRUE	ENSG00000100461.17	ENSG00000100461	RBM23	-	ENST00000555209.5|ENST00000346528.9|ENST00000557403.5|ENST00000553920.5|ENST00000557227.5|ENST00000554256.5	6	InGen	370202	370200	ENSG00000100461.17	RBM23	FALSE	5.70523287528324	3.40779497351097	-2.04754826969643	9.10030886361806	4.60311488777184e-17	3.92084695299991e-13	23.9295873645311	0.102922807052643
chr14:23960004-23967210(+)	TRUE	TRUE	TRUE	ENSG00000157326.18	ENSG00000157326	DHRS4	+	ENST00000543741.6|ENST00000397075.7	2	InGen	371170	371174	ENSG00000157326.18	DHRS4	FALSE	6.94851968554047	2.07787157495453	-0.823979036182702	9.02219050696528	7.7940462249003e-17	6.24830346917963e-13	25.5957782474772	0.114258408969366
chr12:124912584-124913267(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	277.38406171469	2.92765900394184	3.91393790167892	8.94288360647196	1.32752299983512e-16	1.00511928906961e-12	27.0800719047291	0.0882196771785336
chr9:96944086-96949554(-)	TRUE	TRUE	TRUE	ENSG00000196312.12	ENSG00000196312	MFSD14C	-	ENST00000637864.1	1	InGen	261541	261530	ENSG00000196312.12	MFSD14C	FALSE	7.15938928991494	1.37448348946187	-0.639988521607496	8.90027773627843	1.76565614989027e-16	1.26648657046208e-12	25.27424317097	0.108468314142204
chr21:44109097-44113752(+)	TRUE	TRUE	TRUE	ENSG00000241945.7	ENSG00000241945	PWP2	+	ENST00000291576.11|ENST00000456705.1	2	InGen	537296	537297	ENSG00000241945.7	PWP2	FALSE	9.63925858862287	-2.21444976315074	-0.496674197402376	-8.8441482231871	2.56843825552713e-16	1.75019803827258e-12	24.8063980032039	0.104889411072827
chr1:120461427-120462145(+)	TRUE	TRUE	TRUE	ENSG00000270231.3	ENSG00000270231	NBPF8	+	ENST00000583271.5	1	InGen	28603	28604	ENSG00000270231.3	NBPF8	FALSE	46.4000061261165	2.30722385927821	1.60660990359683	8.7692636021281	4.22735981680853e-16	2.74345586968452e-12	25.9674813872791	0.0920231452983594
chr16:21797113-21797749(-)	TRUE	TRUE	TRUE	ENSG00000248124.7	ENSG00000248124	RRN3P1	-	ENST00000514813.6|ENST00000546471.5	2	InGen	420217	420216	ENSG00000248124.7	RRN3P1	FALSE	14.6295206208547	1.0763453448493	0.308391222028882	8.72204424582154	5.78198218851529e-16	3.58180655709912e-12	25.2019419492727	0.111178721840691
chr17:43239794-43251701(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	7.54553205963071	1.66362192175423	-0.811534524014424	8.67259546491684	8.01920059080408e-16	4.75172501094667e-12	23.6403875261797	0.116367939268164
chrX:72181829-72196784(+)	FALSE	TRUE	TRUE						0	ExonSkip	559570	559572	ENSG00000102309.12	PIN4	FALSE	6.85221072451921	-3.06046829253118	-1.60104641809912	-8.61548900601498	1.16869567934728e-15	6.63648711082686e-12	21.7633352183584	0.0817017112206913
chr5:33998828-34004573(-)	TRUE	TRUE	TRUE	ENSG00000242110.7	ENSG00000242110	AMACR	-	ENST00000335606.10|ENST00000382085.7|ENST00000426255.6|ENST00000512079.5	4	InGen	154776	154775	ENSG00000242110.7	AMACR	FALSE	15.0190689669834	0.969399363881727	0.650327263396181	8.58752116719702	1.40481532602685e-15	7.65821026830279e-12	24.5761610075566	0.0993010372600113
chr2:97204264-97209680(+)	FALSE	TRUE	TRUE						0	ExonSkip	69074	69079	ENSG00000135976.16	ANKRD36	FALSE	12.1871931384743	3.87299103382865	-1.5084712991255	8.55102374931884	1.78533599771258e-15	9.35825063262534e-12	21.7526489651805	0.125584895888553
chr15:28667698-28668256(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5|ENST00000530420.5|ENST00000528584.5	3	InGen	390132	390133	ENSG00000206149.10	HERC2P9	FALSE	27.804093401395	1.71040104780058	1.18364679517885	8.49714244794658	2.54101394093782e-15	1.28260031459522e-11	24.172592251937	0.131534699836944
chr17:37979039-37980019(-)	TRUE	TRUE	TRUE	ENSG00000274512.5	ENSG00000274512	TBC1D3L	-	ENST00000612727.4|ENST00000617678.2	2	InGen	453749	453748	ENSG00000274512.5	TBC1D3L	FALSE	8.78802528904325	2.74398680064278	-1.09599142417062	8.4243117995069	4.08734334225247e-15	1.98944138356742e-11	21.5608681439986	0.128452446439205
chr3:39467741-39480039(+)	TRUE	TRUE	TRUE	ENSG00000168314.17	ENSG00000168314	MOBP	+	ENST00000451925.5|ENST00000428261.5|ENST00000420739.5|ENST00000383754.7|ENST00000436143.6|ENST00000311042.10|ENST00000452959.6	7	InGen	101242	101243	ENSG00000168314.17	MOBP	FALSE	218.716647716789	1.57802745066452	4.10157753601351	8.40124606410509	4.74935758595276e-15	2.23195240897094e-11	23.5302300402362	0.143458558804935
chr14:23960004-23965761(+)	TRUE	TRUE	TRUE	ENSG00000157326.18	ENSG00000157326	DHRS4	+	ENST00000313250.9	1	InGen	371170	371171	ENSG00000157326.18	DHRS4	FALSE	6.98556431068192	1.74088863501909	-0.662366565998495	8.34610350268289	6.79403099503217e-15	3.06146510434009e-11	21.8729648645727	0.106619150982535
chr8:101719649-101887140(-)	TRUE	TRUE	TRUE	ENSG00000104490.17	ENSG00000104490	NCALD	-	ENST00000311028.4|ENST00000521964.5|ENST00000518661.5|ENST00000522078.5	4	InGen	244985	244984	ENSG00000104490.17	NCALD	FALSE	22.8693419991582	-3.16024539627215	0.113192173201051	-8.34229671882512	6.96374643097499e-15	3.06146510434009e-11	22.4284775233639	0.0991283429322189
chr2:97549615-97551288(-)	TRUE	TRUE	TRUE	ENSG00000196912.12	ENSG00000196912	ANKRD36B	-	ENST00000359901.8|ENST00000258459.11|ENST00000438709.6|ENST00000443455.5	4	InGen	69203	69202	ENSG00000196912.12	ANKRD36B	FALSE	14.8308873998145	-1.29931599386116	0.299051501809398	-8.33634290919475	7.2376389421736e-15	3.08244257260665e-11	22.7776926922995	0.088249363844254
chr1:120785234-120793160(+)	TRUE	TRUE	TRUE	ENSG00000273136.6	ENSG00000273136	NBPF26	+	ENST00000624419.1|ENST00000620612.5	2	InGen	28661	28662	ENSG00000273136.6	NBPF26	FALSE	9.07695782592865	2.58693949554394	-0.913905477943533	8.31560552399293	8.27759910922973e-15	3.41852301394356e-11	21.356051296286	0.126048119003564
chr14:23967267-23968756(+)	TRUE	TRUE	TRUE	ENSG00000157326.18	ENSG00000157326	DHRS4	+	ENST00000313250.9|ENST00000558263.5|ENST00000397075.7|ENST00000397074.7|ENST00000559632.5|ENST00000558581.5	6	InGen	371174	371175	ENSG00000157326.18	DHRS4	FALSE	13.3796622040674	1.06653319105	0.522060026415175	8.29262294187267	9.60369737277437e-15	3.84952910720163e-11	22.6870085795849	0.116614837326554
chr15:25252334-25254784(+)	FALSE	TRUE	FALSE						0	AltStartEnd	389442		ENSG00000224078.12	SNHG14	FALSE	20.3914291812967	0.882004369968843	0.935390227500882	8.20030329646485	1.74078606585143e-14	6.77837225670177e-11	22.2867975764025	0.0851294334722934
chr15:22534244-22537437(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388749	388750	ENSG00000276550.4	HERC2P2	FALSE	27.1655583697306	2.23148687716328	0.809407886595258	8.18599698145384	1.90827299361798e-14	7.22413847042296e-11	22.1110671319698	0.146458621267928
chr14:35993861-35998409(+)	FALSE	FALSE	TRUE						0	AltStartEnd		373942	ENSG00000258342.1		FALSE	6.31573828772729	2.38991999296373	-1.12242338748863	8.1762439067043	2.03150353067967e-14	7.48279618050482e-11	20.3062709038092	0.0763683847442056
chr2:97198492-97198585(+)	TRUE	TRUE	TRUE	ENSG00000135976.16	ENSG00000135976	ANKRD36	+	ENST00000461153.6|ENST00000420699.6|ENST00000620383.1	3	InGen	69067	69068	ENSG00000135976.16	ANKRD36	FALSE	50.9237708703485	-1.71898544694533	1.80978057501083	-8.13590187261045	2.63058390552178e-14	9.43445072536935e-11	21.9846004760075	0.0919647397449281
chr11:62526512-62531794(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	9.49769657340499	3.88183560425107	-1.71215892360286	8.08122616022278	3.72992763885867e-14	1.30341843144065e-10	18.8924444722819	0.14217058942366
chr14:22905660-22906194(-)	TRUE	TRUE	TRUE	ENSG00000100461.17	ENSG00000100461	RBM23	-	ENST00000359890.7|ENST00000557667.5|ENST00000399922.6|ENST00000542016.6|ENST00000307814.10|ENST00000555722.5|ENST00000555714.5	7	InGen	370201	370200	ENSG00000100461.17	RBM23	FALSE	43.4833731162267	-0.593822922051852	2.20090519522157	-8.07375702660689	3.91178543524816e-14	1.33279419510699e-10	21.6020777924805	0.118756793591785
chr1:1732524-1734689(-)	TRUE	TRUE	TRUE	ENSG00000215790.6	ENSG00000215790	SLC35E2	-	ENST00000475229.2|ENST00000246421.4	2	InGen	1575	1558	ENSG00000215790.6	SLC35E2	TRUE	10.6454057706746	1.02576158597329	-0.0456435060137123	8.06570611394974	4.11764332741751e-14	1.36871468506609e-10	20.9629191715168	0.0991573505956442
chr11:62856382-62870744(+)	TRUE	TRUE	TRUE	ENSG00000168003.16	ENSG00000168003	SLC3A2	+	ENST00000377890.6	1	InGen	306852	306853	ENSG00000168003.16	SLC3A2	FALSE	5.15000483803731	-2.46886750894858	-1.56176372911977	-8.05303357312223	4.46359595887959e-14	1.4483837506093e-10	18.6469635879737	0.128261955460522
chr16:22467289-22469022(+)	TRUE	TRUE	TRUE	ENSG00000237296.9	ENSG00000237296	SMG1P1	+	ENST00000309865.11	1	InGen	420618	420619	ENSG00000237296.9	SMG1P1	FALSE	59.064794837492	1.8146311219001	2.11155887854997	8.03953109973698	4.86388724569688e-14	1.54156947274372e-10	21.3937897774052	0.103403223022392
chr8:101887228-101915808(-)	TRUE	TRUE	TRUE	ENSG00000104490.17	ENSG00000104490	NCALD	-	ENST00000311028.4|ENST00000521964.5|ENST00000518661.5|ENST00000522078.5	4	InGen	244984	244983	ENSG00000104490.17	NCALD	FALSE	20.8841464635195	-4.03248902447314	-0.548185394359439	-8.03548966008244	4.99046417712222e-14	1.54573956904341e-10	19.9386596522533	0.114047239510983
chr5:131162677-131165059(-)	TRUE	TRUE	TRUE	ENSG00000169567.11	ENSG00000169567	HINT1	-	ENST00000513345.5|ENST00000504202.1|ENST00000513012.1	3	InGen	166111	166120	ENSG00000169567.11	HINT1	FALSE	13.1384905692684	2.98325661317604	-0.678705180752793	8.03189038417688	5.10593373649537e-14	1.54636039839616e-10	19.9026341662396	0.148809135317182
chr17:59579559-59579696(+)	TRUE	TRUE	TRUE	ENSG00000108406.9	ENSG00000108406	DHX40	+	ENST00000251241.8|ENST00000425628.7|ENST00000538926.2	3	InGen	463641	463642	ENSG00000108406.9	DHX40	FALSE	20.6473288434488	0.798969422506114	1.05537504192907	8.01740233020751	5.59808171128256e-14	1.65855340439597e-10	21.1902323472817	0.115984062291043
chr17:16801129-16802258(+)	TRUE	TRUE	TRUE	ENSG00000266302.6	ENSG00000266302	RP11-219A15.1	+	ENST00000448331.7|ENST00000393005.6|ENST00000602730.1|ENST00000506594.6|ENST00000341745.3	5	InGen	446466	446467	ENSG00000266302.6	RP11-219A15.1	FALSE	107.723381822948	1.15136808120046	3.24100194004778	7.99959045320049	6.26785842035043e-14	1.81747890386693e-10	21.0760625598865	0.105411429943678
chr5:132706460-132710958(-)	TRUE	TRUE	TRUE	ENSG00000131437.15	ENSG00000131437	KIF3A	-	ENST00000378735.5	1	InGen	166682	166672	ENSG00000131437.15	KIF3A	FALSE	60.1217117300605	1.09683125681078	2.46283671520088	7.99552485203885	6.43152014751919e-14	1.82608275688469e-10	21.1015028938903	0.0865557772205693
chr15:22559971-22560787(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388765	388766	ENSG00000276550.4	HERC2P2	FALSE	34.4382690131629	2.37932794246392	1.07740712314699	7.98571806281252	6.84390082867397e-14	1.90081190124221e-10	20.974302596041	0.0861284377653044
chr19:54200962-54201159(+)	TRUE	TRUE	TRUE	ENSG00000170889.13	ENSG00000170889	RPS9	+	ENST00000391752.5|ENST00000402367.5|ENST00000445961.5	3	InGen	516507	516494	ENSG00000170889.13	RPS9	FALSE	8.29427483086392	3.46325402578688	-1.83771034597152	7.982752829518	6.97366511810621e-14	1.90081190124221e-10	18.2181716582854	0.0943357374469036
chr21:44107435-44108983(+)	TRUE	TRUE	TRUE	ENSG00000241945.7	ENSG00000241945	PWP2	+	ENST00000291576.11|ENST00000456705.1	2	InGen	537295	537296	ENSG00000241945.7	PWP2	FALSE	18.6603254559514	-1.13025502219127	0.840521167734883	-7.97520245395718	7.31517837904742e-14	1.9548021282127e-10	20.8690299096768	0.101373032019137
chr17:59995815-59995952(-)	TRUE	TRUE	TRUE	ENSG00000266992.1	ENSG00000266992	DHX40P1	-	ENST00000588725.1	1	InGen	463913	463912	ENSG00000266992.1	DHX40P1	FALSE	11.6916750705737	-2.55158846414265	-0.461802078845837	-7.96101338056465	8.00233969858869e-14	2.09730551119646e-10	19.7087396840845	0.0685890688811193
chr3:41912900-41915976(-)	TRUE	TRUE	TRUE	ENSG00000168038.10	ENSG00000168038	ULK4	-	ENST00000301831.8|ENST00000420927.5	2	InGen	101511	101510	ENSG00000168038.10	ULK4	FALSE	10.8630270652973	-1.77797495490053	-0.272607926194185	-7.95030267968721	8.56299526044356e-14	2.20076594569684e-10	19.8460484319048	0.159301103185916
chr6:94621128-94627290(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	16.8862041337122	1.73201109489504	0.106612005173265	7.9463829723224	8.77774297684365e-14	2.20076594569684e-10	20.5555857175613	0.138148673742778
chr15:74837436-74837756(-)	TRUE	TRUE	TRUE	ENSG00000140474.12	ENSG00000140474	ULK3	-	ENST00000561725.5|ENST00000569437.5|ENST00000568718.5|ENST00000568273.5|ENST00000568210.5	5	InGen	403449	403456	ENSG00000140474.12	ULK3	FALSE	13.4330252961135	4.44248355379847	-1.35693552261844	7.94452221308703	8.8815443382123e-14	2.20076594569684e-10	18.706486643374	0.103843518248059
chr6:94607955-94621078(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	9.36288923162325	1.87247488685265	-0.794488954793314	7.93408070629486	9.48694541467807e-14	2.3088006354275e-10	19.8723371727912	0.128731959029692
chr17:514356-514539(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	5.55795975090423	1.67878340477695	-0.992858253385197	7.92683045422435	9.93115452778486e-14	2.37450420143712e-10	19.0851351598334	0.14028965169242
chrX:154400627-154400701(+)	TRUE	TRUE	TRUE	ENSG00000147403.16	ENSG00000147403	RPL10	+	ENST00000369817.6|ENST00000424325.6|ENST00000618723.4|ENST00000436473.5|ENST00000344746.8|ENST00000491035.5|ENST00000485196.5|ENST00000406022.6	8	InGen	567802	567803	ENSG00000147403.16	RPL10	FALSE	429.951949002681	0.340870228481278	5.16997798327514	7.9078428781888	1.11943607423985e-13	2.63038526513411e-10	20.3419520999625	0.13249200002738
chr12:56228200-56229749(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	18.1020882604759	4.05377818988159	-1.04586680629503	7.84874497600359	1.62335253254634e-13	3.74980677793353e-10	18.6691198757037	0.138633366233338
chr6:26440649-26443381(+)	TRUE	TRUE	TRUE	ENSG00000111801.15	ENSG00000111801	BTN3A3	+	ENST00000482451.5|ENST00000244519.6|ENST00000471353.5|ENST00000361232.7|ENST00000474790.5|ENST00000467524.1	6	InGen	180871	180875	ENSG00000111801.15	BTN3A3	FALSE	9.51424332016093	1.36068824272292	-0.214270176888111	7.78306564516257	2.44921294487957e-13	5.56318310321519e-10	19.1971244760433	0.0950930582159064
chr15:43330860-43331899(+)	TRUE	TRUE	TRUE	ENSG00000168803.14	ENSG00000168803	ADAL	+	ENST00000428046.7|ENST00000565555.1	2	InGen	394564	394565	ENSG00000168803.14	ADAL	FALSE	10.3675851336989	1.61075809461659	-0.265787238393009	7.75982895868929	2.83152750991668e-13	6.27255139611235e-10	18.9584716169563	0.128839001044169
chr2:97549615-97550103(-)	FALSE	TRUE	FALSE						0	AltStartEnd	69203		ENSG00000196912.12	ANKRD36B	FALSE	80.3473046611319	-1.28216312263833	2.47325378566039	-7.75858586658005	2.85356559092318e-13	6.27255139611235e-10	19.660114666815	0.0893979305002731
chr14:35683986-35684928(-)	TRUE	TRUE	TRUE	ENSG00000174373.16	ENSG00000174373	RALGAPA1	-	ENST00000389698.7|ENST00000307138.10|ENST00000637992.1|ENST00000382366.7|ENST00000553892.2|ENST00000554652.5|ENST00000557638.1	7	InGen	373860	373859	ENSG00000174373.16	RALGAPA1	FALSE	65.2624407307935	0.879680063593304	2.77576342172774	7.73736400950105	3.25704675181238e-13	7.04581931064683e-10	19.4961754635058	0.0998635690181494
chr11:62526512-62530663(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	7.14487056749572	3.49170094064813	-2.02326887269239	7.72440962078678	3.53054490816297e-13	7.51812988764047e-10	16.6962796692557	0.10025878242742
chr12:124912584-124912811(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	253.020027533556	-0.497373175317535	4.76854434602161	-7.71824539109573	3.66853947811919e-13	7.69179850423806e-10	19.2126546514559	0.112380204553729
chr15:22587392-22589942(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000619021.4	1	InGen	388781	388782	ENSG00000276550.4	HERC2P2	FALSE	34.2809698697329	1.04246576905284	1.57208241145791	7.68479857989848	4.51558810824732e-13	9.32434735352252e-10	19.2376313052995	0.170068899591543
chr16:1963257-1964275(-)	TRUE	TRUE	TRUE	ENSG00000140988.15	ENSG00000140988	RPS2	-	ENST00000343262.8|ENST00000526522.5|ENST00000533872.5|ENST00000527109.5|ENST00000527871.5|ENST00000530225.5|ENST00000533161.5|ENST00000534461.5|ENST00000527302.1|ENST00000526908.1|ENST00000527826.1|ENST00000563194.1	12	InGen	412881	412880	ENSG00000140988.15	RPS2	FALSE	105.952308175257	0.857159952698908	2.87776438364904	7.67969481483837	4.6608194546667e-13	9.48059372207837e-10	19.1385992663399	0.190150031754054
chr14:22905454-22905605(-)	TRUE	TRUE	TRUE	ENSG00000100461.17	ENSG00000100461	RBM23	-	ENST00000359890.7|ENST00000557667.5|ENST00000399922.6|ENST00000542016.6|ENST00000307814.10|ENST00000553738.5|ENST00000555722.5|ENST00000555714.5	8	InGen	370202	370201	ENSG00000100461.17	RBM23	FALSE	33.4758447232293	-0.554231918805195	1.81616335292719	-7.65888126112089	5.30242706754871e-13	1.06270775426599e-09	19.0817882872888	0.120313677587639
chr5:1576310-1576543(-)	TRUE	TRUE	TRUE	ENSG00000185986.11	ENSG00000185986	SDHAP3	-	ENST00000515467.2	1	InGen	152475	152474	ENSG00000185986.11	SDHAP3	FALSE	7.12862090979685	-2.70315972654435	-1.40672360005303	-7.61709731635191	6.86537588479032e-13	1.35601123544732e-09	16.511716343438	0.103208158722976
chr21:44121103-44122176(+)	TRUE	TRUE	TRUE	ENSG00000241945.7	ENSG00000241945	PWP2	+	ENST00000291576.11	1	InGen	537307	537308	ENSG00000241945.7	PWP2	FALSE	15.4482256602365	-2.5698618781043	-0.132908241439026	-7.57598458663966	8.84533306797129e-13	1.72212316738353e-09	17.8695158063056	0.103169687380026
chr16:30989406-30989429(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	13.4370083265825	3.52599276689663	-0.949760993995428	7.56307598139805	9.57631088820925e-13	1.83817961887267e-09	17.2335187830384	0.155196194235554
chr17:75261984-75262496(+)	TRUE	TRUE	TRUE	ENSG00000125445.10	ENSG00000125445	MRPS7	+	ENST00000579761.5|ENST00000245539.10	2	InGen	468508	468509	ENSG00000125445.10	MRPS7	FALSE	48.7626184440447	0.46544896280274	2.51018500026309	7.54207593757056	1.08949801582757e-12	2.06225329287584e-09	18.3417471393402	0.0936122657659409
chr3:41916053-41918456(-)	TRUE	TRUE	TRUE	ENSG00000168038.10	ENSG00000168038	ULK4	-	ENST00000301831.8|ENST00000420927.5	2	InGen	101510	101509	ENSG00000168038.10	ULK4	FALSE	9.13950280917243	-1.7082264097107	-0.577873753323602	-7.52069138524934	1.24219402339687e-12	2.31907414354304e-09	17.2390271361263	0.0838219913377073
chr3:66221128-66243202(+)	TRUE	TRUE	TRUE	ENSG00000144741.17	ENSG00000144741	SLC25A26	+	ENST00000336733.10|ENST00000464350.6	2	InGen	109922	109924	ENSG00000144741.17	SLC25A26	FALSE	9.1668834221976	1.3072626950136	-0.222233996262758	7.48629331102846	1.53328663406677e-12	2.82383741788905e-09	17.5174074232246	0.0851479544442135
chr2:97548276-97549418(-)	FALSE	FALSE	TRUE						0	AltStartEnd		69204	ENSG00000196912.12	ANKRD36B	FALSE	53.624672257378	-1.09351358165615	1.99631251669258	-7.4646625898492	1.74983548263374e-12	3.17968438334319e-09	17.9219755520135	0.0703307309725529
chr14:23955213-23959901(+)	TRUE	TRUE	TRUE	ENSG00000157326.18	ENSG00000157326	DHRS4	+	ENST00000313250.9|ENST00000558263.5|ENST00000543741.6|ENST00000397075.7	4	InGen	371169	371170	ENSG00000157326.18	DHRS4	FALSE	7.80154256420516	1.03034277930034	-0.274493518610826	7.45805260428221	1.82184191780165e-12	3.26697007588945e-09	17.3288381754499	0.0830350334778651
chr15:22542851-22542942(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4	2	InGen	388755	388756	ENSG00000276550.4	HERC2P2	FALSE	52.5266841100093	1.91033673274803	1.92731587710021	7.45352807307922	1.87280908437566e-12	3.31475046836541e-09	17.8592099761528	0.0934241768762296
