""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000291576.11	ENSG00000241945.7	PWP2	protein_coding	chr21	44107290	44131181	+	3297	-3.84957584938472	2.06418501370094	-6.82919579457987	1.62537080843154e-09	7.71038402962804e-06	11.4763551796409	0.244211418294313
ENST00000471490.1	ENSG00000241945.7	PWP2	protein_coding	chr21	44119159	44127855	+	4564	-4.94961367530965	-2.10131237478957	-6.80446592424495	1.81075678323459e-09	7.97625429037814e-06	6.5836709667359	0.147584454903471
ENST00000458500.5	ENSG00000147403.16	RPL10	protein_coding	chrX	154398378	154400917	+	585	0.66119820288933	4.02649573441851	6.64174832586167	3.67740082424698e-09	1.42875963929487e-05	10.6431217467629	0.162326251143905
ENST00000500487.2	ENSG00000247765.2	RP11-32B5.7	lincRNA	chr15	21298233	21325241	-	2165	-1.36780812864418	1.59799548649264	-6.63990725976122	3.70691177556276e-09	1.42875963929487e-05	10.6774138038901	0.841369710582674
ENST00000454869.1	ENSG00000232063.1	RP11-307E17.8	lincRNA	chr9	94332476	94360948	+	2162	-1.04318083246042	1.53318377142846	-6.61623599069721	4.10793054964055e-09	1.49018805332813e-05	10.5681664338714	0.180177797028782
ENST00000560068.1	ENSG00000259583.2	RP11-66B24.4	antisense	chr15	100913203	100919238	-	3213	-1.42160877775445	-0.33837539902263	-6.51946841352532	6.24569924568486e-09	2.11925090264268e-05	9.36889010516641	0.142269728399724
ENST00000388913.3	ENSG00000180921.6	FAM83H	protein_coding	chr8	143723933	143733801	-	5654	-1.59992487367627	0.628152059798647	-6.50918964605146	6.52933680620912e-09	2.11925090264268e-05	9.91773154686383	0.21510570792183
ENST00000486319.5	ENSG00000168255.19	POLR2J3	protein_coding	chr7	102537920	102572649	-	1532	-1.22619419400207	3.6830808689824	-6.48053289819126	7.38927250056365e-09	2.2784452291863e-05	10.0065811634422	0.263554468105589
ENST00000263857.10	ENSG00000068654.15	POLR1A	protein_coding	chr2	86020216	86106155	-	12749	0.573549082800872	5.8383400784974	6.42583515409919	9.35383000135205e-09	2.74686353501609e-05	9.514719521854	0.132254302662518
ENST00000515556.5	ENSG00000249743.5	RP11-60A8.1	lincRNA	chr5	73213947	73288839	+	790	-3.20815407057026	1.48153697124839	-6.22846426638764	2.17997301395166e-08	5.9682601635409e-05	8.97779794922978	0.442309081160881
ENST00000334956.12	ENSG00000197702.11	PARVA	protein_coding	chr11	12377185	12530801	+	4458	-0.511784564360348	4.35431247277749	-6.22237566903056	2.23735348451199e-08	5.9682601635409e-05	8.84907274709886	0.211984629889267
ENST00000609084.1	ENSG00000100058.12	CRYBB2P1	transcribed_unprocessed_pseudogene	chr22	25459976	25461668	+	1693	1.9563084794327	1.75290093547044	6.20530966865851	2.40626946431973e-08	5.9682601635409e-05	8.92390375325973	0.614324327563581
ENST00000609475.1	ENSG00000272977.1	CTA-390C10.10	sense_intronic	chr22	25476218	25479971	+	3754	2.10428345681173	2.07114538671539	6.20402599188977	2.41947338352369e-08	5.9682601635409e-05	8.93222077881071	0.201084473639547
ENST00000620528.4	ENSG00000280071.3	CH507-9B2.3	protein_coding	chr21	5116341	5128425	-	1640	6.06379556367914	1.1983022197282	6.18517417545963	2.62183956006774e-08	6.21870091653143e-05	8.51064666415953	0.159703951477355
ENST00000341745.3	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16798009	16804455	+	3233	1.04966178446204	5.93462998311533	6.1711600056506	2.78303556072903e-08	6.35655629609625e-05	8.39885762801838	0.250289329636205
ENST00000399922.6	ENSG00000100461.17	RBM23	protein_coding	chr14	22900766	22919182	-	2430	-1.24838405820468	3.91903459418242	-6.16222696469269	2.89085967262618e-08	6.36701518397085e-05	8.64155046058836	0.224022780584892
ENST00000615211.1	ENSG00000278456.1	RP11-66B24.9	antisense	chr15	100888472	100889106	-	635	-1.82088162292558	-1.23275705089905	-6.08401399620344	4.02951067112397e-08	8.56882391646705e-05	6.5148601644081	0.295301525618301
ENST00000558259.5	ENSG00000034053.14	APBA2	protein_coding	chr15	28921637	29118311	+	3635	-0.52093278130602	6.62067896050176	-5.91212202103933	8.32071397571859e-08	0.000168012101153848	7.24175072869665	0.137827618781732
ENST00000318602.11	ENSG00000175899.14	A2M	protein_coding	chr12	9067712	9116157	-	4844	0.703336791865637	4.87634373762264	5.90857075337747	8.44569416687362e-08	0.000168012101153848	7.50122278936497	0.144944704628033
ENST00000369682.4	ENSG00000130827.6	PLXNA3	protein_coding	chrX	154458281	154477779	+	10885	1.07583507509526	4.32374854947806	5.89333013065322	9.0034221179939e-08	0.000173510012060802	7.5167405461269	0.155133298057618
ENST00000377890.6	ENSG00000168003.16	SLC3A2	protein_coding	chr11	62856102	62888793	+	2161	-2.9782146601825	1.01315295460237	-5.86329006528149	1.0211211527932e-07	0.000190822789004861	7.49126227504493	0.112353975468151
ENST00000529252.2	ENSG00000225725.4	FAM66E	lincRNA	chr8	7955014	8008755	+	1433	-3.01369981754752	-0.557538077906538	-5.81026563253866	1.2745081029202e-07	0.000231169529997017	6.4577178347502	0.193053716128306
ENST00000372967.3	ENSG00000168653.10	NDUFS5	protein_coding	chr1	39026318	39034636	+	544	-0.559845484492129	5.20923817358799	-5.79326384841253	1.36818569806643e-07	0.000241070410897311	6.96439441430176	0.0662537546361406
ENST00000609513.1	ENSG00000100058.12	CRYBB2P1	transcribed_unprocessed_pseudogene	chr22	25518035	25520853	+	2819	1.9427874324217	0.497081771515097	5.78633809467464	1.40826220882348e-07	0.000241239228210931	7.11750975074129	0.422875309602442
ENST00000262103.7	ENSG00000034239.10	EFCAB1	protein_coding	chr8	48723408	48735232	-	2051	-1.47944953581366	1.20988768933012	-5.77815413169271	1.45711256955099e-07	0.000242861283923352	7.2093316105423	0.448384954396787
ENST00000560634.1	ENSG00000259726.1	CSPG4P11	unprocessed_pseudogene	chr15	84186752	84197384	+	4910	-0.588224969969353	3.6643361816779	-5.73411059462607	1.75011407415887e-07	0.000277509614946387	6.94461778584871	0.157065092525586
ENST00000624870.1	ENSG00000279656.1	RP11-298I3.6	TEC	chr14	23023083	23024217	-	1135	1.87273782203581	-0.104451768648497	5.73344028188735	1.75499440284569e-07	0.000277509614946387	6.64499141806428	0.229950654695723
ENST00000612320.1	ENSG00000274642.1	CH17-472G23.1	unprocessed_pseudogene	chr1	120197085	120319680	+	853	1.12660715285419	2.28915583114354	5.68175214480323	2.17459381899476e-07	0.00033526256555897	6.84885377433188	0.120234582337362
ENST00000392401.3	ENSG00000079931.14	MOXD1	protein_coding	chr6	132390422	132401475	-	2191	-2.61194310606481	-1.01050951067594	-5.67304124730567	2.25443862035171e-07	0.000339095061654804	5.46860911402998	0.210707084728586
ENST00000367462.4	ENSG00000162670.10	BRINP3	protein_coding	chr1	190097662	190477882	-	3142	-1.49683619786332	1.73913588892942	-5.65180663559618	2.46136891412426e-07	0.000352559513722599	6.73896488515186	0.121347888595114
ENST00000328827.8	ENSG00000177425.10	PAWR	protein_coding	chr12	79584874	79691097	-	9129	-0.801436556225839	1.36961202065478	-5.6470150590325	2.51058731426681e-07	0.000352559513722599	6.71633965488767	0.357276816760987
ENST00000622749.1	ENSG00000277150.1	F8A3	protein_coding	chrX	155456914	155458672	-	1759	-2.8494587777326	1.21580595673474	-5.64654528464074	2.51546459384688e-07	0.000352559513722599	6.67891373189221	0.2609556572786
ENST00000454913.5	ENSG00000204356.12	NELFE	protein_coding	chr6	31954304	31958479	-	914	-4.23813871539868	-2.86226138793548	-5.61961148083391	2.81125350512901e-07	0.000385260427572891	3.34199999070529	0.267569434931764
ENST00000440007.5	ENSG00000229847.8	EMX2OS	antisense	chr10	117484295	117542495	-	7105	-0.654930196291341	3.88548613855486	-5.60121019913638	3.03275239227634e-07	0.000405998887467411	6.38348448366271	0.0481223235477555
ENST00000417524.5	ENSG00000188933.14	USP32P1	transcribed_unprocessed_pseudogene	chr17	16786489	16798429	+	1014	0.756183625448011	2.4128593980678	5.59633535766687	3.09425281923954e-07	0.000405998887467411	6.50807545578197	0.108049131867873
ENST00000382734.9	ENSG00000100058.12	CRYBB2P1	transcribed_unprocessed_pseudogene	chr22	25448105	25461678	+	1364	0.81148566021113	2.25235849580414	5.5724001315061	3.41447113273047e-07	0.000432209143347882	6.41902898367644	0.821299426733142
ENST00000431060.4	ENSG00000272808.3	RP11-66B24.7	processed_transcript	chr15	100849831	100865457	+	5068	-2.73708531388742	-1.21868564645767	-5.5709999701962	3.43418054841918e-07	0.000432209143347882	4.92577731524943	0.173675783331358
ENST00000610495.1	ENSG00000277203.1	F8A1	protein_coding	chrX	154886349	154888061	+	1713	1.18422746735198	2.52519482183437	5.55777692795043	3.62591991673505e-07	0.000447213710690268	6.35244402484138	0.149779232173439
ENST00000354451.6	ENSG00000100058.12	CRYBB2P1	transcribed_unprocessed_pseudogene	chr22	25455718	25511628	+	1560	2.10773560169559	-0.453770873792824	5.54568972178752	3.81037634687161e-07	0.000456206241615244	5.73387686680997	0.464761993865084
ENST00000529456.1	ENSG00000215374.5	FAM66B	lincRNA	chr8	7301611	7355354	-	1432	0.995525093729298	3.28176025221457	5.543372178216	3.84678275373245e-07	0.000456206241615244	6.23014526384629	0.29465671863513
ENST00000267814.13	ENSG00000140263.13	SORD	protein_coding	chr15	45023104	45077185	+	4909	0.845605637500014	3.56613699837676	5.53743895262692	3.94155391787305e-07	0.000458625827474176	6.17206728865966	0.644042677498234
ENST00000616380.4	ENSG00000106123.11	EPHB6	protein_coding	chr7	142855124	142871094	+	4409	1.14668725488703	2.44128796886357	5.52589276502087	4.13260725540011e-07	0.000471951401543091	6.22868141368518	0.50990314495348
ENST00000419065.6	ENSG00000180822.11	PSMG4	protein_coding	chr6	3258952	3267781	+	629	3.53192576695112	-2.25985003094963	5.51791512234239	4.26990081251056e-07	0.000478764569466752	2.84183503545917	0.326328229888473
ENST00000614832.4	ENSG00000106123.11	EPHB6	protein_coding	chr7	142855143	142871087	+	3861	1.17110698276201	3.71361606336258	5.50268625969593	4.5445481143546e-07	0.000497374362535673	6.01579051821134	0.431462998942054
ENST00000559989.1	ENSG00000259295.6	CSPG4P12	transcribed_unprocessed_pseudogene	chr15	85196444	85213905	+	7790	-0.502546600194508	4.20198305201686	-5.49326407844825	4.72309165827493e-07	0.000497374362535673	5.91648721779507	0.64887584922923
ENST00000388948.7	ENSG00000154237.12	LRRK1	protein_coding	chr15	100919215	101070112	+	7671	-1.35055902927784	2.80618243957855	-5.49185500659111	4.75037844292689e-07	0.000497374362535673	6.06701163322562	0.113282399263369
ENST00000399273.5	ENSG00000170160.17	CCDC144A	protein_coding	chr17	16690241	16777881	+	8686	0.573026534261086	8.56473699841687	5.49021516060657	4.78232927952201e-07	0.000497374362535673	5.16516589680599	0.198289407975342
ENST00000243389.7	ENSG00000123643.12	SLC36A1	protein_coding	chr5	151447596	151492381	+	5781	-0.527284656216948	3.61434843719534	-5.48732606988214	4.83913501956257e-07	0.000497374362535673	5.97341585143259	0.0601684520498816
ENST00000503100.1	ENSG00000248210.1	RP11-24I21.1	lincRNA	chr4	149154295	149278123	+	2520	-1.4103444712848	0.133803336401005	-5.47278720804796	5.13521820680495e-07	0.000519153723926974	5.89318016671155	0.607256355862057
ENST00000574655.5	ENSG00000120071.12	KANSL1	protein_coding	chr17	46171727	46225367	-	667	0.838827759686128	3.08890793919583	5.46460530682565	5.30959507601233e-07	0.000528124868939685	5.94197315993586	0.105573974075354
ENST00000505289.5	ENSG00000250241.5	RP11-9G1.3	lincRNA	chr4	133093860	133149113	-	2820	-1.31565900915553	-0.18770551940901	-5.44014112693248	5.86642530851214e-07	0.000574248543413706	5.63575132391563	0.284739515297934
ENST00000320238.3	ENSG00000177551.5	NHLH2	protein_coding	chr1	115836377	115841126	-	2512	-2.27723447802642	0.526118621100753	-5.42970141785007	6.12114945411757e-07	0.000589820571384338	5.79845074670942	0.29844383933077
ENST00000520432.1	ENSG00000170919.15	TPT1-AS1	processed_transcript	chr13	45382825	45391352	+	897	-1.07856386324399	0.781751939808141	-5.42473415630803	6.24613169457559e-07	0.000592604146881203	5.82264739017143	0.0663837109310615
ENST00000609330.1	ENSG00000272942.1	CTA-246H3.12	lincRNA	chr22	25434324	25435070	-	747	1.36429648782788	-0.67301352475916	5.40002634940667	6.90601140904093e-07	0.000636517367362883	5.16021923611423	0.405420240768687
ENST00000419761.5	ENSG00000150051.13	MKX	protein_coding	chr10	27672875	27745849	-	3638	-1.77562116125628	-0.0896077335052731	-5.39969132624033	6.91541351624206e-07	0.000636517367362883	5.46527230317467	0.204092763592264
ENST00000604430.1	ENSG00000198106.8	RP11-231C14.7	lincRNA	chr16	29291220	29372110	+	4818	1.09651159020263	1.71646040843918	5.34713486665945	8.55709330676391e-07	0.00077604027519827	5.56933325778051	0.0864940326196905
ENST00000616754.1	ENSG00000278621.1	CTD-2033D15.3	antisense	chr15	39588357	39588882	-	526	0.833158832471261	-0.210954539231218	5.33359179766548	9.03867635703427e-07	0.000807834974292676	5.23778107535418	0.122128351663503
ENST00000569046.1	ENSG00000259781.1	RP11-673C5.1	processed_pseudogene	chr15	71164770	71165415	-	646	0.843110310717416	3.15078757774681	5.31585820554642	9.70965325347588e-07	0.000855406580698006	5.34886670318875	0.139843277043713
ENST00000563144.1	ENSG00000261377.5	PDCD6IPP2	transcribed_unprocessed_pseudogene	chr15	28832380	28838983	+	480	1.95660307290385	-1.04662603418732	5.30849105763554	1.00025509422738e-06	0.000858727885953408	4.40625469320996	0.151611248308756
ENST00000295082.2	ENSG00000162975.4	KCNF1	protein_coding	chr2	10911937	10914225	+	2289	-0.46561667938653	5.19138206091081	-5.30791416801438	1.00258489336045e-06	0.000858727885953408	5.04103830117807	0.163554534922796
ENST00000623011.1	ENSG00000275464.4	CH507-9B2.5	protein_coding	chr21	5134199	5142896	-	4564	2.7294692974824	0.136259387633251	5.30430796595282	1.0172698184266e-06	0.000859370033322604	5.05538142262243	0.720265163454532
ENST00000367351.3	ENSG00000131015.4	ULBP2	protein_coding	chr6	149942000	149949235	+	1349	0.74873907782302	1.83527993105864	5.29244991041054	1.0670601733981e-06	0.000881402368240529	5.35779995670945	0.800838009256297
ENST00000622303.1	ENSG00000277883.1	NLRP3P1	unprocessed_pseudogene	chrX	107974078	107985008	+	1785	-1.13241240557869	0.337849548530955	-5.29131816578113	1.0719352935517e-06	0.000881402368240529	5.27163032485478	0.19158781674962
ENST00000619021.4	ENSG00000276550.4	HERC2P2	transcribed_unprocessed_pseudogene	chr15	22516909	22590815	+	5746	1.01694963734829	7.01042045993699	5.27290105028236	1.15440791317518e-06	0.000936726073652633	4.61797135109332	0.906915426429632
ENST00000571722.3	ENSG00000262074.6	SNORD3B-2	snoRNA	chr17	19063346	19064136	-	791	2.32566899288021	1.07168445774438	5.26886990058424	1.17327278139601e-06	0.000939669599427412	5.24531909810481	0.697991418862918
ENST00000369506.1	ENSG00000177551.5	NHLH2	protein_coding	chr1	115836692	115843917	-	7226	-1.91985553180566	-1.13051327604512	-5.21598780152913	1.45057155022367e-06	0.00114686278116338	4.06103530622022	0.10939177106148
ENST00000527587.5	ENSG00000215440.11	NPEPL1	protein_coding	chr20	58693179	58719238	+	4633	0.644416718870892	2.18746452773004	5.20751747399074	1.50058688671092e-06	0.00117138851539969	5.02525772292083	0.102327628047647
ENST00000309865.11	ENSG00000237296.9	SMG1P1	transcribed_unprocessed_pseudogene	chr16	22437401	22491826	+	4223	2.13230865129372	5.2970216133307	5.19698241396992	1.56515588636133e-06	0.00120651997945021	4.63106065129139	0.129528106635344
ENST00000357802.6	ENSG00000182841.12	RRP7BP	transcribed_unprocessed_pseudogene	chr22	42555223	42582038	-	2375	0.560250266498173	4.4087900629288	5.19012133410664	1.60866232804678e-06	0.00120801393451358	4.70496908736866	0.169989794799288
ENST00000504293.5	ENSG00000186468.12	RPS23	protein_coding	chr5	82276060	82277951	-	576	-0.344764162267363	4.53353040068924	-5.18754904615956	1.62527676268734e-06	0.00120801393451358	4.64209368278416	0.348995434144933
ENST00000479496.1	ENSG00000173698.17	ADGRG2	protein_coding	chrX	19019568	19036388	-	5788	1.60476567495551	1.41501552421329	5.18554835120231	1.638315354444e-06	0.00120801393451358	4.96333210177557	0.195957003772515
ENST00000606573.1	ENSG00000215374.5	FAM66B	lincRNA	chr8	7318540	7355339	-	2630	0.675187283464143	2.99133131831589	5.18446038424914	1.64544861274126e-06	0.00120801393451358	4.86421692090047	0.10794716765496
ENST00000553454.1	ENSG00000215256.3	DHRS4-AS1	antisense	chr14	23940216	23954122	-	1492	1.16034273236038	-0.31411144010443	5.16807565977149	1.75662582483096e-06	0.00127446303519412	4.66167491686937	0.118218282490181
ENST00000614167.1	ENSG00000128408.8	RIBC2	protein_coding	chr22	45413691	45432496	+	1479	1.59886722790105	-1.13823630129359	5.13279452451791	2.02157770915879e-06	0.00144963576448969	4.00520608980973	0.143234179851233
ENST00000491035.5	ENSG00000147403.16	RPL10	protein_coding	chrX	154398377	154400913	+	1369	0.487490152035774	3.80436345331436	5.11913089367438	2.13437194573392e-06	0.00151292624737316	4.50928838345098	0.199940969036469
ENST00000464459.1	ENSG00000135951.14	TSGA10	protein_coding	chr2	99124767	99141149	-	2492	0.368301491516707	3.62170164863907	5.08756217926583	2.41904522946628e-06	0.0016952284119995	4.4227962080474	0.183022037200388
ENST00000367963.7	ENSG00000079931.14	MOXD1	protein_coding	chr6	132296055	132401545	-	3059	-1.94941522398502	2.55976242979796	-5.07414612317863	2.55097992750342e-06	0.00176759978819335	4.48452376225088	0.0727447418425037
ENST00000381585.7	ENSG00000150873.11	C2orf50	protein_coding	chr2	11133053	11146024	+	2684	-0.533539457188018	2.37695542935775	-5.0641806888721	2.65351080597393e-06	0.00181821508770673	4.46950511990348	0.483093175131979
ENST00000318006.9	ENSG00000166887.15	VPS39	protein_coding	chr15	42158701	42208316	-	4844	-0.215234713264741	6.66400390021695	-5.0551207162971	2.75021591418254e-06	0.00186376994738157	3.81119597495632	0.861806945400041
ENST00000606282.1	ENSG00000271892.1	CTD-2228A4.1	lincRNA	chr5	17107360	17107789	-	430	-0.622346252080309	1.37096251494603	-5.03774017076521	2.94547474471182e-06	0.0019743965438221	4.41693292580107	0.0755316177142154
ENST00000390673.2	ENSG00000212124.2	TAS2R19	protein_coding	chr12	11021619	11022620	-	1002	-0.48254843976495	2.28979098080171	-5.0102378799009	3.28244782621214e-06	0.00217661586015781	4.27489795525927	0.124318559052456
ENST00000580919.5	ENSG00000214176.9	PLEKHM1P1	transcribed_unprocessed_pseudogene	chr17	64804842	64837148	-	1498	-2.00045006028549	1.01368785193329	-4.98812808093438	3.58040862716106e-06	0.00234893850668506	4.23452026545955	0.639445679218636
ENST00000513363.5	ENSG00000170074.19	FAM153A	protein_coding	chr5	177779497	177781684	-	377	-2.07963670863431	0.278673821314116	-4.9843832770158	3.63342656363328e-06	0.00235862929213369	4.11915482295802	0.209270396403124
ENST00000324472.8	ENSG00000177990.11	DPY19L2	protein_coding	chr12	63558913	63668577	-	4060	0.37158005757868	4.12249111709198	4.9595205522424	4.00539067650575e-06	0.00254186922439782	3.85863839058001	0.367050410693995
ENST00000624748.2	ENSG00000280071.3	CH507-9B2.3	protein_coding	chr21	5120634	5124868	-	684	2.17320411937089	-1.77093116998934	4.95807788429659	4.02807968683793e-06	0.00254186922439782	2.34580684163579	0.224847570423034
ENST00000564353.5	ENSG00000179335.18	CLK3	protein_coding	chr15	74598500	74608727	+	2847	0.845024477673794	0.152373304172752	4.95736369329782	4.03935825116324e-06	0.00254186922439782	4.04203072187598	0.210306506177846
ENST00000542120.5	ENSG00000111490.12	TBC1D30	protein_coding	chr12	64786011	64881032	+	7433	-0.281374440170762	5.79585661461001	-4.95127020458356	4.13684945951245e-06	0.00257692292241084	3.56920222208026	0.25605888274577
ENST00000561069.5	ENSG00000034053.14	APBA2	protein_coding	chr15	28884483	29117717	+	3138	0.831952225013343	4.43028573493944	4.94548094381054	4.23159958427257e-06	0.00260958514762505	3.77379076138047	0.118883755665628
ENST00000473160.6	ENSG00000153902.13	LGI4	protein_coding	chr19	35131138	35134638	-	1102	-1.14854201088911	-0.374666642289942	-4.93387344125832	4.4280002240681e-06	0.00270366679027778	3.80874181336565	0.353086041034307
ENST00000393547.6	ENSG00000161692.17	DBF4B	protein_coding	chr17	44708608	44752264	+	1810	2.13465695004561	-1.20597949329708	4.91123225082859	4.8370272502099e-06	0.00292445719110975	2.88885822415586	0.135785375879417
ENST00000529624.5	ENSG00000206149.10	HERC2P9	transcribed_unprocessed_pseudogene	chr15	28590189	28674027	+	5187	0.633821676052151	3.81482725811136	4.89682516481656	5.11625734634097e-06	0.00304627517091623	3.67256885579038	0.086886610825227
ENST00000560646.2	ENSG00000259433.2	CTD-2651B20.4	processed_pseudogene	chr15	45330209	45332634	-	2426	1.57359531988589	-0.984363937125441	4.89159621761495	5.22144241759989e-06	0.00304627517091623	3.27753914707536	0.187546109172422
ENST00000433756.1	ENSG00000034239.10	EFCAB1	protein_coding	chr8	48714915	48735311	-	2286	-1.50821721056044	1.18691265425036	-4.88950220539518	5.26415444649065e-06	0.00304627517091623	3.88155669084643	0.260830767345899
ENST00000525815.5	ENSG00000110660.14	SLC35F2	protein_coding	chr11	107790991	107859188	-	3170	-0.388898748621614	4.00194332118562	-4.88923304594398	5.26966921375422e-06	0.00304627517091623	3.60327056505008	0.224638757864831
ENST00000582201.5	ENSG00000214176.9	PLEKHM1P1	transcribed_unprocessed_pseudogene	chr17	64785259	64829208	-	3166	-1.94407091369027	0.873797390967807	-4.888461960453	5.28549908848914e-06	0.00304627517091623	3.86762282098679	0.258338303407228
ENST00000348499.9	ENSG00000160221.16	C21orf33	protein_coding	chr21	44133680	44145723	+	1506	-3.50794203856881	0.201278743913321	-4.85914616374932	5.92297913574363e-06	0.00338207592890902	3.61215716333158	0.228135951082827
ENST00000370096.7	ENSG00000060718.19	COL11A1	protein_coding	chr1	102876467	103108491	-	7286	-2.11256978953458	3.70116778191372	-4.85534225588307	6.01100393732204e-06	0.00339247777970666	3.54433011964609	0.427685536440707
ENST00000230361.3	ENSG00000112599.8	GUCA1B	protein_coding	chr6	42184401	42194916	-	1113	1.05445782916846	0.159364451870544	4.85362249087253	6.05121788528649e-06	0.00339247777970666	3.67799943015305	0.148694322169486
ENST00000246024.6	ENSG00000125827.8	TMX4	protein_coding	chr20	7977348	8019829	-	6169	0.220948261609358	8.08815291164132	4.84325962677168	6.2991482194764e-06	0.00347372795001112	2.72028460903686	0.498172097947144
ENST00000609438.1	ENSG00000185477.4	GPRIN3	protein_coding	chr4	89236386	89308010	-	14244	-0.437480090433783	6.93866661302823	-4.84275410367203	6.31149284411784e-06	0.00347372795001112	2.95199548048353	0.337944800807694
ENST00000404525.5	ENSG00000049323.15	LTBP1	protein_coding	chr2	33134639	33399509	+	5092	-3.30278650386914	-2.44151161241418	-4.8405687135952	6.36513091425606e-06	0.00347372795001112	2.41777566651249	0.107728243056845
ENST00000604266.1	ENSG00000271105.1	SCML2P2	processed_pseudogene	chr16	25069570	25070109	+	540	-0.532434957924429	1.60325674695605	-4.82863700846801	6.66591138022599e-06	0.00357567856884991	3.65200254997093	0.664679610095235
ENST00000272133.3	ENSG00000143786.7	CNIH3	protein_coding	chr1	224616293	224740549	+	2558	-0.276731121451892	5.96524331017935	-4.82855968632465	6.66790503198916e-06	0.00357567856884991	3.07451646191191	0.123845415599834
ENST00000307738.5	ENSG00000171503.11	ETFDH	protein_coding	chr4	158672339	158708599	+	1903	0.583785358910985	2.38835541924543	4.823475479955	6.80027810017546e-06	0.00361522715654931	3.57529424811056	0.2803015399409
ENST00000467168.5	ENSG00000147403.16	RPL10	protein_coding	chrX	154398497	154400913	+	802	0.657668993592959	3.28176925163104	4.81460597370236	7.03736291350311e-06	0.00370929173942584	3.44011051558465	0.139266600241544
ENST00000296325.9	ENSG00000163956.10	LRPAP1	protein_coding	chr4	3512933	3532149	-	1078	-0.288297094183374	5.11885677215206	-4.80028433884168	7.43728890392414e-06	0.0038868658425093	3.10826381182535	0.0536331273989503
ENST00000456430.6	ENSG00000144712.11	CAND2	protein_coding	chr3	12796680	12834803	+	4573	-0.291476477301968	4.47402506441958	-4.79787763252967	7.50663393156594e-06	0.00389013956240117	3.19940781203548	0.837967948056793
ENST00000399429.7	ENSG00000215018.9	COL28A1	protein_coding	chr7	7357875	7535853	-	4277	0.680334137074293	1.70745473493823	4.77506249854982	8.1960880269173e-06	0.00420200310129671	3.45814291021513	0.684944000083792
ENST00000612199.4	ENSG00000196369.10	SRGAP2B	protein_coding	chr1	144887265	145095528	-	7120	-0.629716345000924	4.31335661970334	-4.77185738832952	8.29775552568127e-06	0.00420200310129671	3.12981183921352	0.509598356768872
